"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"743","KA743","Ensayos y análisis técnicos","","4","74","","","","","",
"7430","KA7430","Ensayos y análisis técnicos","","5","743","Esta clase comprende:
¿   la medición de la pureza del agua o del aire, de la radiactividad y afines; el análisis de la contaminación potencial por emisión de humos o aguas residuales
¿   la realización de ensayos en el ámbito de la higiene alimentaria, incluidos los ensayos veterinarios y el control relacionado con la producción alimentaria
¿   la realización de pruebas de resistencia y el control de averías
¿   el ensayo de los cálculos sobre elementos de construcción:
¿   la homologación de barcos, aeronaves, vehículos motorizados, contenedores presurizados, plantas nucleares, etc.
¿   el ensayo periódico de los vehículos motorizados desde el punto de vista de la seguridad en las carreteras","","","","",
"744","KA744","Publicidad","","4","74","","","","","",
"7440","KA7440","Publicidad","","5","744","Esta clase comprende:
¿   la creación y realización de campañas publicitarias:
     ¿   la creación y colocación de publicidad exterior en carteles, vallas, bastidores y marcos, la decoración de escaparates, el diseño de salas de exposiciones, la colocación de anuncios en automóviles y autobuses, etc.
     ¿   la representación de los medios de difusión: venta de tiempo y de espacio publicitarios en nombre de los medios
     ¿   la publicidad aérea
     ¿   la distribución o entrega de material publicitario o de muestras
     ¿   la obtención de espacios publicitarios","","Esta clase no comprende:
¿   la impresión de material publicitario (véase 22.22)
¿   los estudios de mercado (véase 74.13)
¿   las actividades de relaciones públicas (véase 74.14)
¿   la fotografía publicitaria (véase 74.81)
¿   la producción de anuncios para su difusión por radio, televisión o cine (véase 92)","","",
"745","KA745","Selección y colocación de personal","","4","74","","","","","",
"7450","KA7450","Selección y colocación de personal","","5","745","Esta clase comprende:
¿   los servicios de búsqueda, selección y colocación de personal, ya se presten a la empresa contratante, ya al posible trabajador:
     ¿   la descripción del puesto de trabajo
     ¿   la selección y el examen de candidatos
     ¿   la investigación de referencias, etc.
¿   las actividades de búsqueda y colocación de cuadros y ejecutivos (cazatalentos)
¿   la contratación de mano de obra:
     ¿   provisión (con carácter temporal, principalmente) de personal ya contratado y retribuido por la propia agencia","","Esta clase no comprende:
¿   las actividades de los contratistas de mano de obra para el sector agrario (véase 01.4)
¿   las actividades de los agentes personales teatrales y artísticos (véase 74.87)
¿   la contratación de actores para películas cinematográficas, televisivas y obras de teatro (véase 92.72)","","",
"746","KA746","Servicios de investigación y seguridad","","4","74","","","","","",
"7460","KA7460","Servicios de investigación y seguridad","","5","746","Esta clase comprende:
¿   los servicios de vigilancia, protección y seguridad:
     ¿   el transporte de objetos de valor
     ¿   las actividades de guardaespaldas
     ¿   el patrullaje de calles, la custodia por vigilantes jurados de edificios de apartamentos, oficinas, fábricas, solares en construcción, hoteles, teatros, salas de fiestas, estadios, centros comerciales, etc.
     ¿   las actividades de seguridad en el ámbito del transporte público, como inspección de equipajes y pasajeros en aeropuertos y actividades de patrullaje en trenes y metro
     ¿   los servicios de vigilancia prestados en almacenes
     ¿   la prestación de servicios telefónicos y de otro tipo para la supervisión e inspección de equipos técnicos mediante control remoto
     ¿   el análisis preliminar de las llamadas de alarma (y determinación de las posibles falsas alarmas) y aviso a la policía, bomberos o ambulancias en caso necesario
¿   el asesoramiento en el campo de la seguridad industrial, de los hogares y servicios públicos, incluidos los sistemas de detección de seguridad
¿   la detección sistemática de seguridad de la información en todos los medios
¿   las actividades de los detectives privados","","Esta clase no comprende:
¿   la instalación de sistemas de alarma (véase 45.31)
¿   las investigaciones relacionadas con los seguros (véase 67.20)","","",
"747","KA747","Actividades industriales de limpieza","","4","74","","","","","",
"7470","KA7470","Actividades industriales de limpieza","","5","747","Esta clase comprende:
¿   la limpieza interior de todo tipo de edificios, incluidas oficinas, fábricas, comercios, edificios de organismos y otros establecimientos empresariales y profesionales, así como los bloques residenciales
¿   la limpieza de cristales
¿   la limpieza de chimeneas, hogares de chimenea, hornos, incineradores, calderas, conductos de ventilación y extractores de aire
¿   la limpieza de maquinaria industrial
¿   el lavado de botellas","Esta clase comprende también:
¿   los servicios de desinfección, desratización y desinsectación de edificios, barcos, trenes, etc.
¿   la limpieza de trenes, autobuses, aviones, etc.
¿   la limpieza interior de camiones y buques cisterna","Esta clase no comprende:
¿   la lucha contra las plagas agropecuarias (véase 01.41)
¿   la limpieza con vapor, con chorro de arena y otras actividades similares para saneamiento de fachadas (véase 45.45)
¿   el lavado con espuma de alfombras y tapices y la limpieza de colgaduras y cortinas (véase 93.01)","","",
"748","KA748","Actividades empresariales diversas","","4","74","","","","","",
"7481","KA7481","Actividades de fotografía","","5","748","Esta clase comprende:
¿   la producción de fotografías comerciales y de consumo privado:
     ¿   la realización de retratos para pasaportes, colegios, bodas, etc.
     ¿   la fotografía para anuncios, editoriales, actividades relacionadas con la moda y para anuncios inmobiliarios o turísticos
     ¿   la fotografía aérea
¿   el revelado:
     ¿   el positivado, la impresión y la ampliación de negativos de los clientes y de películas cinematográficas
     ¿   el montaje de diapositivas
     ¿   la copia y la restauración o retoque de fotografías","","Esta clase no comprende:
¿   el revelado de películas de la industria cinematográfica y de la televisión (véase 92.11)","","",
"7482","KA7482","Actividades de envasado y empaquetado por cuenta de terceros","","5","748","Esta clase comprende:
¿   las actividades de envasado y empaquetado por cuenta de terceros, con intervención o no de procesos automatizados:
     ¿   el envasado de carne
     ¿   el embotellado de líquidos, incluidos alimentos y bebidas
     ¿   el empaquetado de sólidos (al vacío, con papel de aluminio, etc.)
     ¿   el envasado de seguridad de preparados farmacéuticos
     ¿   el etiquetado, la estampación y la impresión
     ¿   el embalaje de paquetes y la envoltura de regalos","","Esta clase no comprende:
¿   las actividades de empaquetado relacionadas con el transporte (véase 63.40)","","",
"7485","KA7485","Actividades de secretaría y traducción","","5","748","Esta clase comprende:
¿   la taquigrafía, la reprografía y el despacho de correspondencia:
     ¿   la mecanografía
     ¿   otras labores de oficina, tales como la transcripción de discos y cintas
     ¿   fotocopias, multicopias y actividades similares
     ¿   la preparación de sobres y el despacho, sellado y expedición de correspondencia, etc., incluso con fines publicitarios
¿   la traducción y la interpretación","Esta clase comprende también:
¿   la corrección de pruebas","Esta clase no comprende:
¿   los servicios de bases de datos (véase 72.40)
¿   la teneduría de libros (véase 74.12)","","",
"7486","KA7486","Actividades de centro de llamadas","","5","748","Esta clase comprende:
¿   los servicios de intermediación técnica para la relación con el cliente y el servicio al mismo por cuenta de terceros:
     ¿   centros de recepción de llamadas, respuesta a llamadas de los clientes mediante distribución automática de llamadas, integración ordenador-teléfono o sistemas de respuesta vocal interactiva
         -  formulación de pedidos
         -  suministro de información sobre productos
         -  atención a las reclamaciones
     ¿   centros de emisión de llamadas, relacionadas con actividades de venta y comercialización dirigidas a los clientes
        -  estudios de mercado
        -  comercialización directa
        -  verificación de direcciones","","","","",
"7523","LA7523","Justicia","","5","752","Esta clase comprende:
¿   la administración y el funcionamiento de tribunales civiles y penales, de tribunales militares y del sistema judicial
¿   la administración de establecimientos penitenciarios y medidas de privación de libertad","Esta clase comprende también:
¿   servicios de rehabilitación","Esta clase no comprende:
¿   la representación y asistencia letrada ejercida en causas civiles, penales o de otro tipo (véase74.11)
¿   las actividades de escuelas de establecimientos penitenciarios (véase 80)
¿   las actividades de los hospitales penitenciarios (véase 85.11)","","",
"7524","LA7524","Orden público y seguridad","","5","752","Esta clase comprende:
¿   la dirección y el funcionamiento de cuerpos de policía regulares y auxiliares que dependen de las autoridades públicas, de fuerzas de vigilancia portuaria, fronteriza y costera y otras encargadas de la regulación del tráfico, del registro de extranjeros, de laboratorios policiales y del mantenimiento de registros de detenidos
¿   el abastecimiento de suministros para su utilización en situaciones de emergencia interna causadas por catástrofes sobrevenidas en tiempos de paz","","Esta clase no comprende:
¿   la dirección y el funcionamiento de las fuerzas armadas (véase 75.22)","","",
"7525","LA7525","Actividades de protección civil","","5","752","Esta clase comprende:
¿   la prevención y extinción de incendios:
     ¿   la dirección y el funcionamiento de cuerpos de bomberos regulares y auxiliares que dependen de las autoridades públicas, encargados de la prevención y extinción de incendios, el rescate de personas y animales, la asistencia en catástrofes civiles, inundaciones, accidentes en carretera, etc.","Esta clase comprende también:
¿   los servicios de lanchas contra incendios","Esta clase no comprende:
¿   los servicios de protección contra incendios forestales (véase 02.02)
¿   los servicios de carácter privado de prevención y extinción de incendios en las fábricas (véase la sección D)
¿   los servicios de prevención y extinción de incendios en aeropuertos (véase 63.23)
¿   los servicios de prevención y extinción de incendios en establecimientos de defensa (véase 75.22)","","",
"753","LA753","Seguridad social obligatoria","","4","75","","","","","",
"7530","LA7530","Seguridad social obligatoria","","5","753","Esta clase comprende:
¿   la administración de la seguridad social obligatoria:
     ¿   seguro social de enfermedad, accidentes y desempleo
     ¿   pensiones de jubilación","","Esta clase no comprende:
¿   la seguridad social no obligatoria (véase 66.0)
¿   las actividades de asistencia social (véase 85.3)","","",
"M","M","Educación","","1","","","","","","",
"MA","MA","Educación","","2","M","","","","","",
"80","MA80","Educación","","3","MA","","","","","",
"801","MA801","Enseñanza primaria","","4","80","","","","","",
"8010","MA8010","Enseñanza primaria","","5","801","Esta clase comprende:
¿   la enseñanza preescolar
¿   la enseñanza primaria","","Esta clase no comprende:
¿   las actividades de guarderías (véase 85.32)","","",
"802","MA802","Enseñanza secundaria","","4","80","","","","","",
"8021","MA8021","Enseñanza secundaria de formación general","","5","802","Esta clase comprende:
¿   la enseñanza general del primer ciclo del nivel secundario, que corresponde aproximadamente a la escolaridad obligatoria
¿   la enseñanza general del segundo ciclo del nivel secundario, que da en principio acceso a la universidad.

La especialización por asignaturas empieza a tener cierta influencia, incluso en la formación de los estudiantes que siguen un programa de enseñanza general. Los programas están encaminados a preparar a los estudiantes para el nivel de enseñanza técnica o profesional, o bien para el ingreso en la universidad, sin necesidad de cursos suplementarios","","Esta clase no comprende:
¿   los programas de enseñanza para adultos definidos en la clase 80.42","","",
"8022","MA8022","Enseñanza secundaria de formación técnica y profesional","","5","802","Esta clase comprende:
¿   la enseñanza técnica y profesional de nivel inferior al universitario, tal y como se define en 80.30.

Por lo general, en los programas de este nivel se hace hincapié en una determinada especialización y se imparten conocimientos teóricos y prácticos que suelen tener por objeto la mejora de las posibilidades actuales o futuras de empleo los objetivos de los programas pueden variar desde la preparación para empleos de tipo general hasta la preparación para una ocupación concreta","","Esta clase no comprende:
¿   la enseñanza técnica y profesional de los niveles postsecundario y universitario (véase 80.30)","","",
"803","MA803","Enseñanza superior","","4","80","","","","","",
"8030","MA8030","Enseñanza superior","","5","803","Esta clase comprende:
¿   el primer, segundo y tercer ciclo de la enseñanza universitaria:
     ¿   la enseñanza postsecundaria que no conduce a la obtención de un título universitario o su equivalente
     ¿   la enseñanza postsecundaria que conduce a la obtención de un título universitario o su equivalente.

En este nivel se ofrece una gran variedad de programas especializados en diferentes disciplinas, algunos de los cuales se concentran en conocimientos teóricos, mientras que otros hacen hincapié en los conocimientos prácticos","","","","",
"804","MA804","Formación permanente y otras actividades de enseñanza","","4","80","","","","","",
"8041","MA8041","Enseñanza de las escuelas de conducción y pilotaje","","5","804","","Esta clase comprende también:
¿   la enseñanza encaminada a la obtención de títulos de piloto y de patrón de embarcación, pero no a la obtención de permisos y certificados de tipo comercial","","","",
"8042","MA8042","Educación para adultos y otros tipos de enseñanza","","5","804","Esta clase comprende:
¿   la educación de adultos, es decir, la enseñanza para personas no pertenecientes a los sistemas ordinarios de enseñanza primaria, secundaria y universitaria. La instrucción puede consistir en clases diurnas o nocturnas que se imparten en escuelas o en instituciones especiales destinadas a adultos
¿   la enseñanza a la que no puede asignarse un nivel determinado","","Esta clase no comprende:
¿   la enseñanza superior (véase 80.30)
¿   las actividades de las escuelas de danza (véase 92.34)
¿   la enseñanza relacionada con deportes y juegos (véase 92.62)","","",
"N","N","Actividades sanitarias y veterinarias; asistencia social","","1","","","","","","",
"NA","NA","Actividades sanitarias y veterinarias; asistencia social","","2","N","","","","","",
"85","NA85","Actividades sanitarias y veterinarias; asistencia social","","3","NA","","","","","",
"851","NA851","Actividades sanitarias","","4","85","","","","","",
"8511","NA8511","Actividades hospitalarias","","5","851","Esta clase comprende:
¿   los servicios de hospitalización:
     ¿   los servicios de los centros de tratamiento médico y quirúrgico, como diagnósticos, tratamiento, operaciones, análisis, servicios de emergencia, etc.
     ¿   los servicios de alojamiento, comedores, etc.

Esta clase comprende las actividades, a corto o largo plazo, de los hospitales generales y especializados, sanatorios, centros de medicina preventiva, hospitales para ancianos, asilos, hospitales psiquiátricos, centros de rehabilitación, lazaretos y otras instituciones sanitarias que provean alojamiento, incluidos los hospitales de bases militares y centros penitenciarios.

Los servicios se prestan principalmente a pacientes internos bajo la supervisión directa de doctores","","Esta clase no comprende:
¿   la asistencia sanitaria al personal militar en campaña (véase 75.22)
¿   la asistencia privada a los pacientes internos (véase 85.12)
¿   la asistencia odontológica sin alojamiento (véase 85.13)
¿   los servicios de rescate y ambulancias (véase 85.14)","","",
"8512","NA8512","Actividades médicas","","5","851","Esta clase comprende:
¿   las consultas y tratamientos realizados por médicos de medicina general y especialistas y cirujanos

Estas actividades pueden realizarse de manera privada, en grupo o en ambulatorios.

Se incluyen las consultas privadas en hospitales, así como las actividades realizadas en clínicas de empresas, colegios, asilos de ancianos, organizaciones sindicales y hermandades laborales, así como en el domicilio de los pacientes. Por lo general, los pacientes son externos y pueden ser enviados a un especialista por un médico de medicina general","","Esta clase no comprende:
¿   las actividades sanitarias realizadas por personal auxiliar como comadronas, enfermeras y fisioterapeutas (véase 85.14)","","",
"8513","NA8513","Actividades odontológicas","","5","851","Esta clase comprende:
¿   las actividades odontológicas de naturaleza general o especializada
¿   las actividades de ortodoncia.

Pueden realizarse en consultas privadas o en ambulatorios, clínicas de empresas, colegios, etc., así como en salas de operaciones.","","Esta clase no comprende:
¿   la producción por laboratorios dentales de piezas dentales, dentaduras y prótesis (véase 33.10)","","",
"8514","NA8514","Otras actividades sanitarias","","5","851","Esta clase comprende:
¿   todas las actividades relacionadas con la salud humana no realizadas en hospitales o por doctores en medicina en ejercicio, sino por otro personal sanitario legalmente habilitado para tratar a pacientes

Puede incluir las actividades de enfermeras, comadronas, fisioterapeutas u otros facultativos en el ámbito de la optometría, hidroterapia, masaje, ergoterapia, logoterapia, podología, homeopatía, quiropráctica, acupuntura, etc.

Estas actividades pueden realizarse en clínicas como las de empresas, colegios, asilos de ancianos, organizaciones sindicales y hermandades laborales, en establecimientos sanitarios distintos de los hospitales, en consultas privadas, en el domicilio del paciente u otros lugares","Esta clase comprende también:
¿   las actividades de los laboratorios médicos
¿   las actividades de los laboratorios médicos
¿   las actividades de bancos de sangre, bancos de esperma y de órganos para trasplante, etc.
¿   el transporte en ambulancia en cualquier medio de transporte, incluido el avión","Esta clase no comprende:
¿   la producción por laboratorios dentales de piezas dentales, dentaduras y prótesis (véase 33.10)
¿   los ensayos bromatológicos (véase 74.30)","","",
"852","NA852","Actividades veterinarias","","4","85","","","","","",
"8520","NA8520","Actividades veterinarias","","5","852","Esta clase comprende:
¿   las actividades de control y cuidados médicos dispensados a animales domésticos
¿   las actividades de control y cuidados médicos dispensados a animales de compañía

Estas actividades las realizan veterinarios titulados en clínicas veterinarias, así como en visitas a establecimientos agropecuarios, perreras o a domicilio, en consultas y salas de operaciones o en otros lugares.","Esta clase comprende también:
¿   servicios de ambulancia para animales","Esta clase no comprende:
¿   el alojamiento de animales de granja sin prestación de asistencia sanitaria (véase 01.42)
¿   los ensayos técnicos (véase 74.30)
¿   el alojamiento de animales de compañía sin prestación de asistencia sanitaria (véase 93.05)","","",
"7512","LA7512","Regulación de las actividades sanitarias, educativas, culturales y otros servicios sociales, excepto seguridad social obligatoria","","5","751","Esta clase comprende:
¿   la gestión administrativa de programas destinados a mejorar el bienestar de los ciudadanos: sanidad, educación, cultura, deporte, actividades recreativas, medioambientales, vivienda, servicios sociales, etc.","","Esta clase no comprende:
¿   las actividades relativas a los planes de seguridad social obligatoria (véase 75.30)
¿   la educación (véase 80)
¿   las actividades sanitarias (véase 85.1)
¿   los servicios de saneamiento, limpieza y actividades similares (véase 90.00)
¿   las actividades de bibliotecas, archivos, museos y otras actividades culturales (véase 92.5)
¿   actividades deportivas y otras actividades recreativas (véanse 92.6 y 92.7)","","",
"7513","LA7513","Regulación de la actividad económica","","5","751","Esta clase comprende:
¿   la administración pública y la reglamentación de varios sectores económicos: agricultura, ordenación territorial, recursos energéticos y mineros, infraestructura, transportes, comunicaciones, hostelería y turismo
¿   la gestión administrativa de actividades de carácter laboral
¿   la aplicación de políticas de desarrollo regional","","","","",
"7514","LA7514","Otras actividades de servicios para la Administración Pública en general","","5","751","Esta clase comprende:
¿   las actividades de servicios generales y de personal:
     ¿   la gestión administrativa y funcionamiento de los servicios de personal en general, estén o no relacionados con una función concreta
     ¿   la formulación y aplicación de normas y procedimientos generales de personal en materia de selección, clasificación y ascenso, descripción de funciones, evaluación y clasificación, aplicación de estatutos sobre la función pública, etc.
¿   la administración, dirección y apoyo de servicios generales:
     ¿   los servicios centralizados de compras y suministros
     ¿   la conservación y custodia de registros y archivos oficiales
     ¿   la explotación de edificios oficiales propiedad del Estado o alquilados por éste
     ¿   las actividades de oficinas centrales y otros servicios generales que no estén relacionados con una función concreta","","Esta clase no comprende:
¿   las actividades de los archivos históricos (véase 92.51)","","",
"752","LA752","Prestación pública de servicios a la comunidad en general","","4","75","","","","","",
"7521","LA7521","Asuntos exteriores","","5","752","Esta clase comprende:
¿   la gestión administrativa y funcionamiento del Ministerio de Asuntos Exteriores y de las representaciones diplomáticas y consulares acreditadas en el extranjero o ante organizaciones internacionales
¿   la gestión administrativa , el funcionamiento y el apoyo de servicios de información y cultura destinados a prestarse en el extranjero
¿   la concesión de ayuda económica a terceros países, esté o no canalizada a través de organizaciones internacionales
¿   la concesión de ayuda militar a otros países
¿   la organización del comercio exterior, la financiación internacional y cuestiones de carácter técnico
¿   la asistencia internacional, como los programas de socorro a refugiados o de lucha contra el hambre","","","","",
"7522","LA7522","Defensa","","5","752","Esta clase comprende:
¿   la dirección, supervisión y funcionamiento de la defensa y de las fuerzas armadas de tierra, mar y aire, como:
     ¿   ejércitos de tierra, mar y aire
     ¿   la ingeniería, transportes, comunicaciones, servicios de información, material, personal y otras fuerzas y mandos que no sean de combate
     ¿   fuerzas auxiliares y de reserva
     ¿   el suministro de equipo, estructuras, suministros, etc.
     ¿   la asistencia sanitaria al personal militar en campaña
¿   la dirección, funcionamiento y apoyo de las fuerzas de defensa civil
¿   la prestación de apoyo a la elaboración de planes de emergencia y a la realización de ejercicios en que intervengan población e instituciones civiles","","Esta clase no comprende:
¿   la concesión de ayuda militar a otros países (véase 75.21)
¿   las actividades de los tribunales militares (véase 75.23)
¿   el abastecimiento de suministros para situaciones de emergencia causadas por catástrofes sobrevenidas en tiempos de paz (véase 75.24)
¿   las actividades docentes de colegios, escuelas y academias militares (véase 80)
¿   las actividades de hospitales militares (véase 85.11)","","",
"612","IA612","Transporte por vías de navegación interiores","","4","61","","","","","",
"6120","IA6120","Transporte por vías de navegación interiores","","5","612","Esta clase comprende:
¿   el transporte de pasajeros o mercancías por ríos, canales, lagos y otras vías navegables, incluidos puertos y dársenas","Esta clase comprende también:
¿   el alquiler de embarcaciones de recreo con tripulación","","","",
"62","IA62","Transporte aéreo","","3","IA","","","","","",
"621","IA621","Transporte aéreo regular","","4","62","","","","","",
"6210","IA6210","Transporte aéreo regular","","5","621","Esta clase comprende:
¿   el transporte aéreo de pasajeros y mercancías según un trayecto y un horario regulares","","Esta clase no comprende:
¿   los vuelos regulares de excursiones según un horario fijo (véase 62.20)","","",
"622","IA622","Transporte aéreo discrecional","","4","62","","","","","",
"6220","IA6220","Transporte aéreo discrecional","","5","622","Esta clase comprende:
¿   el transporte aéreo no regular de pasajeros y mercancías","Esta clase comprende también:
¿   los vuelos regulares de excursiones","","","",
"623","IA623","Transporte espacial","","4","62","","","","","",
"6230","IA6230","Transporte espacial","","5","623","Esta clase comprende:
¿   el lanzamiento de satélites y vehículos espaciales
¿   el transporte espacial de bienes materiales y de pasajeros","","","","",
"63","IA63","Actividades anexas a los transportes; actividades de agencias de viajes","","3","IA","","","","","",
"631","IA631","Manipulación y depósito de mercancías","","4","63","","","","","",
"6311","IA6311","Manipulación de mercancías","","5","631","Esta clase comprende:
¿   la carga y descarga de mercancías o equipaje de pasajeros independientemente del modo de transporte utilizado
¿   las operaciones de estiba","","Esta clase no comprende:
¿   la explotación de servicios de terminales (véase 63.2)","","",
"6312","IA6312","Depósito y almacenamiento","","5","631","Esta clase comprende:
¿   las operaciones de almacenamiento de todo tipo de mercancías, almacenamiento de mercancías en zonas de comercio exterior:
     ¿   las operaciones de silos, almacenes generales de mercancías, almacenes frigoríficos, etc.","","Esta clase no comprende:
¿   los servicios de estacionamiento para vehículos de motor (véase 63.21)","","",
"632","IA632","Otras actividades anexas a los transportes","","4","63","","","","","",
"6321","IA6321","Otras actividades anexas al transporte terrestre","","5","632","Esta clase comprende:
¿   las actividades relacionadas con el transporte terrestre de pasajeros, animales o mercancías:
     ¿   la explotación de servicios de terminales, como estaciones de ferrocarril y de autobús, estaciones para las operaciones de carga
     ¿   la explotación de infraestructura ferroviaria
     ¿   el mantenimiento y las reparaciones menores del material ferroviario
     ¿   la explotación de carreteras, puentes, túneles, estacionamientos o garajes, estacionamientos de bicicletas
     ¿   el almacenamiento invernal de caravanas","","","","",
"6322","IA6322","Otras actividades anexas al transporte marítimo","","5","632","Esta clase comprende:
¿   las actividades relacionadas con el transporte marítimo y fluvial de pasajeros, animales o mercancías:
     ¿   la explotación de servicios de terminales, como puertos y muelles
     ¿   la explotación de esclusas de canales, etc.
     ¿   las actividades de navegación, pilotaje y atraque
     ¿   las actividades de alijo y rescate
     ¿   las actividades propias de los faros","","","","",
"6323","IA6323","Otras actividades anexas al transporte aéreo","","5","632","Esta clase comprende:
¿   las actividades anexas al transporte aéreo de pasajeros, animales o mercancías:
     ¿   la explotación de servicios de terminales, como aeropuertos, etc.
     ¿   las actividades de control de tráfico aéreo y aeropuertos
     ¿   las actividades de servicios de tierra en aeropuertos, etc.
     ¿   las actividades de escuelas de pilotos de líneas aéreas comerciales","","Esta clase no comprende:
¿   la explotación de escuelas de pilotos, salvo para la emisión de certificados profesionales (véase 80.41)","","",
"633","IA633","Actividades de las agencias de viajes, mayoristas y minoristas de turismo, y otras actividades de apoyo turístico","","4","63","","","","","",
"6330","IA6330","Actividades de las agencias de viajes, mayoristas y minoristas de turismo, y otras actividades de apoyo turístico","","5","633","Esta clase comprende:
¿   las actividades de las agencias de viajes:
     ¿   el suministro de información, asesoramiento y planificación de viajes
     ¿   la organización de giras personalizadas, el alojamiento y transporte de viajeros y turistas
     ¿   el suministro de billetes, venta de excursiones con todo comprendido, etc.
¿   las actividades de los operadores de turismo
¿   las actividades de las oficinas locales de información turística y las oficinas de alojamiento
¿   las actividades de los guías turísticos","","","","",
"634","IA634","Organización del transporte de mercancías","","4","63","","","","","",
"6340","IA6340","Organización del transporte de mercancías","","5","634","Esta clase comprende:
¿   la expedición de mercancías
¿   la organización o realización de operaciones de transporte por carretera, mar o aire
¿   la aceptación de consignas individuales o de grupos (incluidas la recogida de las mercancías y la agrupación de las consignas)
¿   la obtención y emisión de documentos de transporte y hojas de ruta
¿   la organización de consignas de grupo por carretera, ferrocarril, mar o aire (incluidas la recogida y distribución de mercancías)
¿   las actividades de los agentes de aduanas
¿   las actividades de las agencias de transporte de mercancías por mar y por aire
¿   las operaciones de manipulación de mercancías, como el empaquetado y reempaquetado, la extracción de muestras y el pesaje de mercancías","","Esta clase no comprende:
¿   las actividades de correos (véase 64.12)
¿   las actividades relacionadas con los seguros de fletes (véase 67.20)","","",
"64","IA64","Correos y telecomunicaciones","","3","IA","","","","","",
"641","IA641","Actividades postales y de correos","","4","64","","","","","",
"6411","IA6411","Actividades postales nacionales","","5","641","Esta clase comprende:
¿   la recogida, el transporte y la entrega (nacional e internacional) de correspondencia y paquetes
¿   la recogida de correspondencia y de paquetes en los buzones y las estafetas de correos
¿   la distribución y entrega de correspondencia y paquetes
¿   el alquiler de apartados de correos y buzones privados, la lista de correos, etc.","","Esta clase no comprende:
¿   los giros postales y las actividades de las cajas postales de ahorro, así como otras actividades financieras realizadas por las administraciones postales nacionales (véase 65.12)","","",
"6412","IA6412","Actividades de correos distintas de las actividades postales nacionales","","5","641","Esta clase comprende:
¿   la recogida, el transporte y la entrega de cartas y correspondencia, generalmente paquetes pequeños. Puede ser realizado bien por un solo medio de transporte, bien por más de uno, y las actividades pueden realizarse mediante transporte propio (privado) o mediante transporte público","Esta clase comprende también:
¿   los servicios de entrega a domicilio
¿   los servicios de mensajería y entrega de mercancías","","","",
"642","IA642","Telecomunicaciones","","4","64","","","","","",
"6420","IA6420","Telecomunicaciones","","5","642","Esta clase comprende:
¿   la transmisión de sonido, imágenes, datos u otra información por medio de cables y ondas, por repetidor o vía satélite:
     ¿   la comunicación por medio de teléfonos, telégrafos y télex
     ¿   el mantenimiento de las redes
     ¿   la transmisión (transporte) de programas de radio y televisión
     ¿   el suministro de acceso a Internet","","Esta clase no comprende:
¿   la producción de programas de radio y televisión, aunque esté relacionada con su emisión (véase 92.20)","","",
"J","J","Intermediación financiera","","1","","","","","","",
"JA","JA","Intermediación financiera","","2","J","","","","","",
"65","JA65","Intermediación financiera, excepto seguros y planes de pensiones","","3","JA","","","","","",
"651","JA651","Intermediación monetaria","","4","65","","","","","",
"6511","JA6511","Banca central","","5","651","","","","","",
"6512","JA6512","Otros tipos de intermediación monetaria","","5","651","Esta clase comprende:
¿   la intermediación monetaria entre instituciones monetarias distintas de los bancos centrales","Esta clase comprende también:
¿   las actividades de las cajas postales de ahorro y los giros postales","","","",
"652","JA652","Otros tipos de intermediación financiera","","4","65","","","","","",
"6521","JA6521","Arrendamiento financiero","","5","652","Esta clase comprende:
¿   la financiación por arrendamiento financiero, con una duración que comprende aproximadamente la vida útil prevista del bien, teniendo el beneficiario prácticamente todas las ventajas de su utilización, así como todos los riesgos vinculados a la propiedad no es preciso que llegue a efectuarse la transferencia final del bien en cuestión","","Esta clase no comprende:
¿   el alquiler o arrendamiento financiero para utilización descrito en la división 71 con arreglo al tipo de bienes arrendados","","",
"6522","JA6522","Otros tipos de actividades crediticias","","5","652","Esta clase comprende:
¿   la concesión de préstamos por entidades que no ejercen la intermediación monetaria
     ¿   la concesión de créditos al consumo
     ¿   el suministro de fondos a largo plazo a la industria
     ¿   los préstamos monetarios fuera del sistema bancario
¿   la concesión de créditos por entidades de crédito hipotecario que no aceptan depósitos
¿   servicios de factorización
¿   casas de empeños","","","","",
"6523","JA6523","Otros tipos de intermediación financiera","","5","652","Esta clase comprende:
¿   otras formas de intermediación financiera consistentes fundamentalmente en la distribución de fondos por métodos diferentes al de la concesión de préstamos:
     ¿   inversión en valores mobiliarios (por ejemplo, acciones, bonos, letras de cambio, fondos de inversiones, etc.)
     ¿   operaciones de los agentes de cambio y bolsa en nombre propio
     ¿   inversión inmobiliaria efectuada fundamentalmente para otros intermediarios financieros (por ejemplo. fondos de inversión inmobiliaria)
     ¿   suscripción de créditos (swap), opciones u otras operaciones de protección similares","","Esta clase no comprende:
¿   el arrendamiento financiero (véase 65.21)
¿   la compraventa de valores en representación de terceros (véase 67.12)
¿   el comercio, alquiler y arrendamiento financiero de inmuebles (véase 70)
¿   el alquiler o arrendamiento financiero para utilización (véase 71)","","",
"66","JA66","Seguros y planes de pensiones, excepto seguridad social obligatoria","","3","JA","","","","","",
"660","JA660","Seguros y planes de pensiones, excepto seguridad social obligatoria","","4","66","","","","","",
"6601","JA6601","Seguros de vida","","5","660","Esta clase comprende:
¿   los seguros y reaseguros de vida, con o sin acumulación sustancial de capital","","","","",
