"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"221960","C221960","Prendas y complementos de vestir de caucho vulcanizado sin endurecer",6,"","22196","","","","","",
"22197","C22197","Artículos de caucho vulcanizado n.c.o.p.; caucho endurecido; artículos de caucho endurecido",5,"","2219","","","","","",
"221971","C221971","Artículos higiénicos o farmacéuticos (incluidas las tetinas) de caucho vulcanizado sin endurecer",6,"","22197","Esta subcategoría comprende también:
- tetinas","","","SI","",
"221972","C221972","Revestimientos para suelos y felpudos de caucho vulcanizado no celular",6,"","22197","","","","","",
"221973","C221973","Otros artículos de caucho vulcanizado n.c.o.p.; caucho endurecido en todas sus formas y artículos de caucho endurecido; revestimientos para suelos y felpudos de caucho celular vulcanizado",6,"","22197","Esta subcategoría comprende también:
- partes de caucho del calzado (por ejemplo, suelas y tacones)","","","SI","",
"22199","C22199","Operaciones de subcontratación que forman parte de la fabricación de otros productos de caucho",5,"","2219","","","","","",
"221999","C221999","Operaciones de subcontratación que forman parte de la fabricación de otros productos de caucho",6,"","22199","","","","","",
"222","C222","Productos de plástico",3,"","22","","","","","",
"2221","C2221","Placas, hojas, tubos y perfiles de plástico",4,"","222","","","","","",
"22211","C22211","Monofilamento de dimensiones superiores a 1 mm, varillas, bastones y perfiles de plástico",5,"","2221","","","","","",
"222110","C222110","Monofilamento de dimensiones superiores a 1 mm, varillas, bastones y perfiles de plástico",6,"","22211","","","","","",
"22212","C22212","Tubos, caños y mangueras, y sus accesorios, de plástico",5,"","2221","","","","","",
"222121","C222121","Tripas artificiales de proteínas endurecidas o de materiales celulósicos; tubos, caños y mangueras rígidos de plástico",6,"","22212","","","","","",
"222129","C222129","Otros tubos, caños, mangueras y sus accesorios, de plástico",6,"","22212","","","","","",
"22213","C22213","Placas, hojas, películas, cintas y tiras de materiales plásticos, no apoyados o combinados con otros materiales",5,"","2221","","","","","",
"222130","C222130","Placas, hojas, películas, cintas y tiras de materiales plásticos, no apoyados o combinados con otros materiales",6,"","22213","","","","","",
"22214","C22214","Otras placas, hojas, películas, bandas y láminas, de plástico",5,"","2221","","","","","",
"222141","C222141","Otras placas, hojas, películas, cintas y tiras de plástico, celular",6,"","22214","","","","","",
"22219","C22219","Operaciones de subcontratación que forman parte de la fabricación de planchas, hojas, tubos y perfiles de plástico",5,"","2221","","","","","",
"222199","C222199","Operaciones de subcontratación que forman parte de la fabricación de planchas, hojas, tubos y perfiles de plástico",6,"","22219","","","","","",
"2222","C2222","Envases y embalajes de plástico",4,"","222","","","","","",
"22221","C22221","Envases y embalajes de plástico",5,"","2222","","","","","",
"222211","C222211","Sacos y bolsas (incluidos conos) de polímeros de etileno",6,"","22221","Esta subcategoría comprende también:
- conos","","","SI","",
"222212","C222212","Sacos y bolsas (incluidos conos) de plástico, excepto etileno",6,"","22221","Esta subcategoría comprende también:
- conos","","","SI","",
"222213","C222213","Cajas, estuches, jaulas y artículos similares de plástico",6,"","22221","","","","","",
"222214","C222214","Bombonas, botellas, frascos y artículos similares de plástico",6,"","22221","","","","","",
"222219","C222219","Otros envases y embalajes de plástico",6,"","22221","","","","","",
"22229","C22229","Operaciones de subcontratación que forman parte de la fabricación de envases y embalajes de plástico",5,"","2222","","","","","",
"222299","C222299","Operaciones de subcontratación que forman parte de la fabricación de envases y embalajes de plástico",6,"","22229","","","","","",
"2223","C2223","Productos de plástico para la construcción",4,"","222","","","","","",
"22231","C22231","Productos de plástico para la construcción; linóleo y revestimientos rígidos no plásticos para suelos",5,"","2223","","","","","",
"222311","C222311","Revestimientos de plástico para suelos, paredes o techos, en rollos o losetas",6,"","22231","","","","","",
"222312","C222312","Bañeras, lavabos, inodoros, tapas de inodoros, cisternas y aparatos sanitarios similares de plástico",6,"","22231","","","","","",
"222313","C222313","Depósitos, cisternas, cubas, recipientes similares de plástico, con capacidad superior a 300 litros",6,"","22231","","","","","",
"222314","C222314","Puertas, ventanas, marcos y umbrales para puertas; contraventanas, persianas y artículos similares y sus componentes, de plástico",6,"","22231","","","","","",
"222142","C222142","Otras placas, hojas, películas, cintas y tiras de plástico, no celular",6,"","22214","","","","","",
"222315","C222315","Linóleo y revestimientos rígidos no plásticos para suelos; es decir, revestimientos elásticos como el vinilo, el linóleo, etc.",6,"","22231","","","","","",
"222319","C222319","Productos de plástico para la construcción n.c.o.p.",6,"","22231","","","","","",
"22232","C22232","Construcciones prefabricadas de plástico",5,"","2223","","","","","",
"222320","C222320","Construcciones prefabricadas de plástico",6,"","22232","Esta subcategoría comprende:
- construcciones prefabricadas, predominantemente hechas de plástico, ya sean totalmente ensambladas y listas para su uso o no
- construcciones incompletas, ensambladas o no, con la característica esencial de construcciones prefabricadas

Los edificios pueden ser diseñados para el alojamiento de obras, tiendas, naves, invernaderos y otros fines.","","","SI","",
"22239","C22239","Operaciones de subcontratación que forman parte de la fabricación de materiales plásticos para la construcción",5,"","2223","","","","","",
"222399","C222399","Operaciones de subcontratación que forman parte de la fabricación de materiales plásticos para la construcción",6,"","22239","","","","","",
"2229","C2229","Otros productos de plástico",4,"","222","","","","","",
"22291","C22291","Prendas y complementos de vestir (incluidos guantes) de plástico",5,"","2229","Esta subcategoría comprende también:
- guantes","","","SI","",
"222910","C222910","Prendas y complementos de vestir (incluidos guantes) de plástico",6,"","22291","Esta subcategoría comprende también:
- guantes","","","SI","",
"22292","C22292","Productos de materiales plásticos n.c.o.p.",5,"","2229","","","","","",
"222921","C222921","Placas, hojas, películas, cinta, tiras y otras formas planas, autoadhesivas, de plástico, en rollos de anchura inferior o igual a 20 cm",6,"","22292","","","","","",
"222922","C222922","Otras placas, hojas, películas, cinta, tiras y otras formas planas, autoadhesivas, de plástico",6,"","22292","","","","","",
"222923","C222923","Vajillas, baterías de cocina y otros artículos de uso doméstico y artículos de higiene o de tocador, de plástico",6,"","22292","","","","","",
"222924","C222924","Componentes n.c.o.p. de materiales plásticos para lámparas y accesorios de iluminación, rótulos iluminados y similares",6,"","22292","","","","","",
"222925","C222925","Artículos escolares o de oficina, de plástico",6,"","22292","","","","","",
"222926","C222926","Accesorios para muebles, carrocerías o similares de plástico, y otros artículos de adorno y similares, de plástico",6,"","22292","","","","","",
"222929","C222929","Otros productos de plástico",6,"","22292","Esta subcategoría comprende también:
- partes de plástico del calzado (por ejemplo, suelas y tacones)","","","SI","",
"22299","C22299","Servicios de fabricación de otros productos de plástico; operaciones de subcontratación que forman parte de la fabricación de otros productos de plástico",5,"","2229","","","","","",
"222991","C222991","Servicios de fabricación de otros productos de plástico",6,"","22299","Esta subcategoría comprende también:
- los servicios de corte, costura, recubrimiento o procesado de superficies de plástico","","","SI","",
"222999","C222999","Operaciones de subcontratación que forman parte de la fabricación de otros productos de plástico",6,"","22299","","","","","",
"23","C23","Otros productos minerales no metálicos",2,"","C","","","","","",
"231","C231","Vidrio y productos de vidrio",3,"","23","","","","","",
"2311","C2311","Vidrio plano",4,"","231","","","","","",
"23111","C23111","Vidrio plano",5,"","2311","","","","","",
"231111","C231111","Vidrio colado, laminado, estirado o soplado, en planchas, pero sin labrar de otro modo",6,"","23111","","","","","",
"231112","C231112","Vidrio flotado y vidrio desbastado por una o las dos caras, pulido en planchas, pero sin labrar de otro modo",6,"","23111","","","","","",
"23119","C23119","Operaciones de subcontratación que forman parte de la fabricación del vidrio plano",5,"","2311","","","","","",
"231199","C231199","Operaciones de subcontratación que forman parte de la fabricación del vidrio plano",6,"","23119","","","","","",
"2312","C2312","Vidrio plano labrado y preparado",4,"","231","","","","","",
"23121","C23121","Vidrio plano labrado y preparado",5,"","2312","","","","","",
"231211","C231211","Vidrio en hojas, curvado, biselado, tallado, taladrado, esmaltado o labrado de otro modo, pero sin enmarcar o montar",6,"","23121","","","","","",
"231212","C231212","Vidrio de seguridad",6,"","23121","","","","","",
"231213","C231213","Espejos de vidrio; vidrieras aislantes de paredes múltiples",6,"","23121","","","","","",
"23129","C23129","Operaciones de subcontratación que forman parte de la manipulación y transformación de vidrio plano labrado y preparado",5,"","2312","","","","","",
"231299","C231299","Operaciones de subcontratación que forman parte de la manipulación y transformación de vidrio plano labrado y preparado",6,"","23129","","","","","",
"2313","C2313","Vidrio hueco",4,"","231","","","","","",
"23131","C23131","Vidrio hueco",5,"","2313","","","","","",
"231311","C231311","Botellas, jarros, redomas y otros recipientes de vidrio, excepto ampollas; tapones, tapas y otros cierres de vidrio",6,"","23131","","Esta subcategoría no comprende:
- ampollas de cristal, véase 23.19.23","","SI","",
"231312","C231312","Vasos, copas y similares para beber, excepto de vitrocerámica",6,"","23131","","","","","",
"231313","C231313","Artículos de vidrio del tipo utilizado para servicio de mesa, cocina, tocador, oficina, decoración de interiores y similares",6,"","23131","","","","","",
"23139","C23139","Servicios de acabado de vidrio hueco; operaciones de subcontratación que forman parte de la fabricación del vidrio hueco",5,"","2313","","","","","",
"231391","C231391","Servicios de acabado de vasos para beber y otros artículos de vidrio del tipo utilizado para servicio de mesa o de cocina",6,"","23139","Esta subcategoría comprende:
- el grabado o revestimiento por deposición en fase de vapor de vasos o cristalería similar
- el grabado (p. ej. marcado) de vasos o cristalería similar","","","SI","",
"231392","C231392","Servicios de acabado de recipientes de vidrio",6,"","23139","Esta subcategoría comprende:
- el grabado, revestimiento por deposición en fase de vapor y grabado (como, por ejemplo, el marcado) de recipientes de cristal para transporte o empaquetado, p. ej. botellas, para comida y bebidas, productos farmacéuticos o para el baño","","","SI","",
"231399","C231399","Operaciones de subcontratación que forman parte de la fabricación del vidrio hueco",6,"","23139","","","","","",
"2314","C2314","Fibra de vidrio",4,"","231","","","","","",
"23141","C23141","Fibra de vidrio",5,"","2314","","","","","",
"231411","C231411","Torzales, mechas e hilados y hebras cortadas de fibra de vidrio",6,"","23141","","","","","",
"231412","C231412","Gasas, mallas, felpudos, colchones, planchas y otros artículos de fibra de vidrio, excepto tejidos",6,"","23141","","Esta subcategoría no comprende:
- telas, véase 13.20","","SI","",
"23149","C23149","Operaciones de subcontratación que forman parte de la fabricación de fibra de vidrio",5,"","2314","","","","","",
"241013","C241013","Productos férreos obtenidos mediante reducción directa del mineral de hierro y de otros productos de hierro esponjoso, en lingotes, aglomerados o formas similares; hierro con una pureza mínima del 99,4 % en peso en lingotes, aglomerados o formas similares",6,"","24101","","","","","",
"241014","C241014","Granalla y polvo de arrabio, fundición especular, hierro o acero",6,"","24101","","","","","",
"24102","C24102","Acero bruto",5,"","2410","","","","","",
"241021","C241021","Acero no aleado, en lingotes u otras formas primarias, y productos semielaborados de acero no aleado",6,"","24102","","","","","",
"241022","C241022","Acero inoxidable en lingotes u otras formas primarias, y productos semielaborados de acero inoxidable",6,"","24102","","","","","",
"241023","C241023","Otro tipo de acero aleado, en lingotes u otras formas primarias, y sus productos semielaborados",6,"","24102","","","","","",
"24103","C24103","Productos de acero laminado en caliente sin otra preparación",5,"","2410","","","","","",
"241031","C241031","Productos de acero no aleado laminado en caliente sin otra preparación y con una anchura igual o superior a 600 mm",6,"","24103","","","","","",
"241032","C241032","Productos de acero no aleado laminado en caliente sin otra preparación y con una anchura inferior a 600 mm",6,"","24103","","","","","",
"231314","C231314","Ampollas de vidrio para termos y demás para otros recipientes isotérmicos aislados por vacío",6,"","23131","","","","","",
"241033","C241033","Productos de acero inoxidable laminado en caliente sin otra preparación y con una anchura igual o superior a 600 mm",6,"","24103","","","","","",
"241034","C241034","Productos de acero inoxidable laminado en caliente sin otra preparación y con una anchura inferior a 600 mm",6,"","24103","","","","","",
"241035","C241035","Productos de otro tipo de acero aleado laminado en caliente sin otra preparación y con una anchura igual o superior a 600 mm",6,"","24103","","","","","",
"241036","C241036","Productos de otro tipo de acero aleado laminado en caliente sin otra preparación y con una anchura inferior a 600 mm, excepto de acero magnético al silicio",6,"","24103","","Esta subcategoría no comprende:
- acero magnético al silicio, véase 24.10.53","","SI","",
"24104","C24104","Productos de acero laminado en frío sin otra preparación y con una anchura igual o superior a 600 mm",5,"","2410","","","","","",
"241041","C241041","Productos de acero no aleado laminado en frío sin otra preparación y de anchura igual o superior a 600 mm",6,"","24104","","","","","",
"241042","C241042","Productos de acero inoxidable laminado en frío sin otra preparación y de anchura igual o superior a 600 mm",6,"","24104","","","","","",
"241043","C241043","Productos de otro tipo de acero aleado laminado en frío sin otra preparación y de anchura igual o superior a 600 mm",6,"","24104","","","","","",
"24105","C24105","Productos laminados de acero chapado, revestido o recubierto y productos laminados de acero rápido y acero magnético al silicio",5,"","2410","","","","","",
"241051","C241051","Productos laminados de los demás aceros no aleados, de anchura igual o superior a 600 mm, chapados, revestidos o recubiertos",6,"","24105","","","","","",
"241052","C241052","Productos laminados de los demás aceros aleados, de anchura igual o superior a 600 mm, chapados, revestidos o recubiertos",6,"","24105","","","","","",
"241053","C241053","Productos laminados de acero magnético al silicio de anchura igual o superior a 600 mm",6,"","24105","","","","","",
"241054","C241054","Productos laminados de acero magnético al silicio de anchura inferior a 600 mm",6,"","24105","","","","","",
"241055","C241055","Productos laminados de acero rápido de anchura inferior a 600 mm",6,"","24105","","","","","",
"24106","C24106","Barras y varillas de acero laminadas en caliente",5,"","2410","","","","","",
"241061","C241061","Alambrón de otros tipos de acero no aleados",6,"","24106","","","","","",
"241062","C241062","Otras barras de acero no aleado, simplemente forjadas, laminadas o extrudidas, en caliente, así como las sometidas a torsión después del laminado",6,"","24106","Esta subcategoría comprende también:
- barras y varillas de acero, sometidas a torsión después del laminado","","","SI","",
"241063","C241063","Alambrón de acero inoxidable",6,"","24106","","","","","",
"241064","C241064","Otras barras de acero inoxidable, simplemente forjadas, laminadas o extrudidas, en caliente, así como las sometidas a torsión después del laminado",6,"","24106","Esta subcategoría comprende también:
- barras y varillas de acero inoxidable, sometidas a torsión después del laminado","","","SI","",
"241065","C241065","Alambrón de otros tipos de acero aleado",6,"","24106","","","","","",
"241066","C241066","Otras barras de otros tipos de acero aleado, simplemente forjadas, laminadas o extrudidas, en caliente, así como las sometidas a torsión después del laminado",6,"","24106","Esta subcategoría comprende también:
- barras y varillas de los demás aceros aleados, sometidas a torsión después del laminado","","","SI","",
"241067","C241067","Barras huecas de acero para perforación",6,"","24106","","","","","",
"24107","C24107","Perfiles de acero transformados en caliente, tablestacas de acero y elementos de acero para vías férreas",5,"","2410","","","","","",
"241071","C241071","Perfiles laminados en caliente sin otra preparación, estirados en caliente o extrudidos, de acero no aleado",6,"","24107","","","","","",
"241072","C241072","Perfiles laminados en caliente sin otra preparación, estirados en caliente o extrudidos, de acero inoxidable",6,"","24107","","","","","",
"241073","C241073","Perfiles laminados en caliente sin otra preparación, estirados en caliente o extrudidos, de otro tipo de acero aleado",6,"","24107","","","","","",
"241074","C241074","Tablestacas y perfiles soldados, de acero",6,"","24107","","","","","",
"241075","C241075","Elementos de acero para vías férreas",6,"","24107","","","","","",
"24109","C24109","Operaciones de subcontratación que forman parte de la fabricación de productos básicos de hierro y acero y ferroaleaciones",5,"","2410","","","","","",
"242","C242","Tubos, tuberías, perfiles huecos y sus accesorios, de acero",3,"","24","","","","","",
"2420","C2420","Tubos, tuberías, perfiles huecos y sus accesorios, de acero",4,"","242","","","","","",
"24201","C24201","Tubos, tuberías, y perfiles huecos de acero, sin soldadura",5,"","2420","","","","","",
"242011","C242011","Tubos de acero, sin soldadura, utilizados en oleoductos y gasoductos",6,"","24201","","","","","",
"242012","C242012","Tubos de entubación (¿casing¿), de producción (¿tubing¿) y de perforación, de acero, sin soldadura, utilizados para la extracción de petróleo o gas",6,"","24201","","","","","",
"242013","C242013","Otros tubos de acero de sección circular",6,"","24201","","","","","",
"242014","C242014","Tubos de sección no circular y perfiles huecos, de acero",6,"","24201","","","","","",
"24202","C24202","Tubos de acero soldados de sección circular, de diámetro exterior superior a 406,4 mm",5,"","2420","","","","","",
"242021","C242021","Tubos de acero soldados de sección circular de diámetro exterior superior a 406,4 mm, utilizados en oleoductos y gasoductos",6,"","24202","","","","","",
"242022","C242022","Tubos de acero soldados de entubación (¿casing¿) o de producción (¿tubing¿), utilizados para la extracción de petróleo o gas, de diámetro exterior superior a 406,4 mm",6,"","24202","","","","","",
"242023","C242023","Otros tubos de acero soldados de sección circular de diámetro exterior superior a 406,4 mm",6,"","24202","","","","","",
"242024","C242024","Otros tubos de acero de sección circular, con bordes aproximados, remachados o cerrados de forma similar de diámetro exterior superior a 406,4 m",6,"","24202","","","","","",
"24203","C24203","Tubos de acero soldados de diámetro exterior menor o igual a 406,4 mm",5,"","2420","","","","","",
"242031","C242031","Tubos de acero soldados utilizados en oleoductos y gasoductos de diámetro exterior menor o igual a 406,4 mm",6,"","24203","","","","","",
"242032","C242032","Tubos de acero soldados, de entubación (¿casing¿) o de producción (¿tubing¿) utilizados para la extracción de petróleo o gas, de diámetro exterior menor o igual a 406,4 mm",6,"","24203","","","","","",
"242033","C242033","Otros tubos de acero soldados de sección circular, de diámetro exterior menor o igual a 406,4 m",6,"","24203","","","","","",
"242034","C242034","Tubos de acero soldado de sección no circular de diámetro exterior menor o igual a 406,4 mm",6,"","24203","","","","","",
"242035","C242035","Otros tubos de acero: con bordes aproximados, remachados o cerrados de forma similar de diámetro exterior menor o igual a 406,4 m",6,"","24203","","","","","",
"24204","C24204","Accesorios de acero no fundido para tubos",5,"","2420","","","","","",
"242040","C242040","Accesorios de acero no fundido para tubos",6,"","24204","","","","","",
"24209","C24209","Operaciones de subcontratación que forman parte de la fabricación de tubos, perfiles huecos y productos similares, de acero",5,"","2420","","","","","",
"241099","C241099","Operaciones de subcontratación que forman parte de la fabricación de productos básicos de hierro y acero y ferroaleaciones",6,"","24109","","","","","",
"242099","C242099","Operaciones de subcontratación que forman parte de la fabricación de tubos, perfiles huecos y productos similares, de acero",6,"","24209","","","","","",
"243","C243","Otros productos de primera transformación del acero",3,"","24","","","","","",
"2431","C2431","Barras y perfiles sólidos de acero obtenidos en frío",4,"","243","","","","","",
"24311","C24311","Barras y perfiles sólidos de acero no aleado obtenidos en frío",5,"","2431","","","","","",
"243110","C243110","Barras y perfiles sólidos de acero no aleado obtenidos en frío",6,"","24311","","","","","",
"24312","C24312","Barras y perfiles sólidos de acero aleado obtenidos en frío, excepto de acero inoxidable",5,"","2431","","","","","",
"243120","C243120","Barras y perfiles sólidos de acero aleado obtenidos en frío, excepto de acero inoxidable",6,"","24312","","","","","",
"24313","C24313","Barras y perfiles sólidos de acero inoxidable obtenidos en frío",5,"","2431","","","","","",
"243130","C243130","Barras y perfiles sólidos de acero inoxidable obtenidos en frío",6,"","24313","","","","","",
"24319","C24319","Operaciones de subcontratación que forman parte de la fabricación de barras y perfiles sólidos de acero obtenidas en frío",5,"","2431","","","","","",
"243199","C243199","Operaciones de subcontratación que forman parte de la fabricación de barras y perfiles sólidos de acero obtenidas en frío",6,"","24319","","","","","",
"2432","C2432","Productos planos de acero laminado en frío",4,"","243","","","","","",
"24321","C24321","Productos planos de acero laminados en frío sin revestir, de una anchura igual o menor a 600 mm",5,"","2432","","","","","",
"243210","C243210","Productos planos de acero laminados en frío sin revestir, de una anchura igual o menor a 600 mm",6,"","24321","","","","","",
"24322","C24322","Productos planos de acero laminados en frío, chapados, revestidos o recubiertos, de una anchura igual o menor a 600 mm",5,"","2432","","","","","",
"243220","C243220","Productos planos de acero laminados en frío, chapados, revestidos o recubiertos, de una anchura igual o menor a 600 mm",6,"","24322","","","","","",
"24329","C24329","Operaciones de subcontratación que forman parte de la fabricación de productos planos de acero laminado en frío",5,"","2432","","","","","",
"243299","C243299","Operaciones de subcontratación que forman parte de la fabricación de productos planos de acero laminado en frío",6,"","24329","","","","","",
"2433","C2433","Perfiles en frío de acero por conformación con plegado",4,"","243","","","","","",
"24331","C24331","Perfiles en frío de acero por conformación con plegado",5,"","2433","","","","","",
"243311","C243311","Perfiles en frío de acero no aleado por conformación con plegado",6,"","24331","","","","","",
"243312","C243312","Perfiles en frío de acero no aleado por conformación con plegado",6,"","24331","","","","","",
"24332","C24332","Chapas con nervaduras de acero no aleado",5,"","2433","","","","","",
"243320","C243320","Chapas con nervaduras de acero no aleado",6,"","24332","","","","","",
"24333","C24333","Paneles sándwich de chapa de acero revestida",5,"","2433","","","","","",
"243330","C243330","Paneles sándwich de chapa de acero revestida",6,"","24333","","","","","",
"24339","C24339","Operaciones de subcontratación que forman parte de la fabricación de productos en frío de acero por conformación con plegado",5,"","2433","","","","","",
"243399","C243399","Operaciones de subcontratación que forman parte de la fabricación de productos en frío de acero por conformación con plegado",6,"","24339","","","","","",
"2434","C2434","Alambre trefilado en frío",4,"","243","","","","","",
"24341","C24341","Alambre trefilado en frío",5,"","2434","","","","","",
"243411","C243411","Alambre trefilado en frío de acero no aleado",6,"","24341","","","","","",
"243412","C243412","Alambre trefilado en frío de acero inoxidable",6,"","24341","","","","","",
"243413","C243413","Alambre trefilado en frío de otro tipo de acero aleado",6,"","24341","","","","","",
"24349","C24349","Operaciones de subcontratación que forman parte de la fabricación de alambre trefilado en frío",5,"","2434","","","","","",
"243499","C243499","Operaciones de subcontratación que forman parte de la fabricación de alambre trefilado en frío",6,"","24349","","","","","",
"244","C244","Metales preciosos y otros metales no férreos",3,"","24","","","","","",
"2441","C2441","Metales preciosos",4,"","244","","","","","",
"24411","C24411","Plata sin labrar, semilabrada o en polvo",5,"","2441","","","","","",
"244110","C244110","Plata sin labrar, semilabrada o en polvo",6,"","24411","","","","","",
"24412","C24412","Oro en bruto, semilabrado o en polvo",5,"","2441","","","","","",
"244120","C244120","Oro en bruto, semilabrado o en polvo",6,"","24412","","","","","",
"24413","C24413","Platino en bruto, semilabrado o en polvo",5,"","2441","","","","","",
"244130","C244130","Platino en bruto, semilabrado o en polvo",6,"","24413","","","","","",
"24414","C24414","Chapados de oro sobre metales comunes o sobre plata, en bruto o semilabrados",5,"","2441","","","","","",
"244140","C244140","Chapados de oro sobre metales comunes o sobre plata, en bruto o semilabrados",6,"","24414","","","","","",
"24415","C24415","Metales comunes o plata revestidos con oro, sin otra elaboración que semilabrados",5,"","2441","","","","","",
"244199","C244199","Operaciones de subcontratación que forman parte de la fabricación de metales preciosos",6,"","24419","","","","","",
"2442","C2442","Aluminio",4,"","244","","","","","",
"24421","C24421","Aluminio en bruto; óxido de aluminio",5,"","2442","","","","","",
"244211","C244211","Aluminio en bruto",6,"","24421","","","","","",
"244212","C244212","Óxido de aluminio, excepto corindón artificial",6,"","24421","","Esta subcategoría no comprende:
- corindón artificial, véase 23.99.15","","SI","",
"24422","C24422","Productos semielaborados de aluminio o aleaciones de aluminio",5,"","2442","","","","","",
"244221","C244221","Polvo y partículas de aluminio",6,"","24422","","","","","",
"244222","C244222","Barras y perfiles de aluminio",6,"","24422","","","","","",
"244223","C244223","Alambre de aluminio",6,"","24422","","","","","",
"244224","C244224","Chapas, planchas y tiras de aluminio de un espesor superior a 0,2 mm",6,"","24422","","","","","",
"244225","C244225","Hojas delgadas de aluminio de un espesor inferior o igual a 0,2 mm",6,"","24422","","","","","",
"244226","C244226","Tubos de aluminio y sus accesorios",6,"","24422","","","","","",
"24429","C24429","Operaciones de subcontratación que forman parte de la producción del aluminio",5,"","2442","","","","","",
"244299","C244299","Operaciones de subcontratación que forman parte de la producción del aluminio",6,"","24429","","","","","",
"2443","C2443","Plomo, cinc y estaño",4,"","244","","","","","",
"24431","C24431","Plomo, cinc y estaño en bruto",5,"","2443","","","","","",
"244311","C244311","Plomo en bruto",6,"","24431","","","","","",
"244312","C244312","Cinc en bruto",6,"","24431","","","","","",
"244313","C244313","Estaño en bruto",6,"","24431","","","","","",
"24432","C24432","Productos semielaborados de plomo, cinc y estaño o sus aleaciones",5,"","2443","","","","","",
"244321","C244321","Chapas, hojas y tiras de plomo; polvo y escamillas de plomo",6,"","24432","","","","","",
"244150","C244150","Metales comunes o plata revestidos con oro, sin otra elaboración que semilabrados",6,"","24415","","","","","",
"24419","C24419","Operaciones de subcontratación que forman parte de la fabricación de metales preciosos",5,"","2441","","","","","",
"244322","C244322","Polvo y partículas de cinc",6,"","24432","","","","","",
"244323","C244323","Barras, varillas, perfiles y alambre de cinc; planchas, hojas, tiras y hojas delgadas de cinc",6,"","24432","","","","","",
"244324","C244324","Barras, varillas, perfiles y alambre de estaño",6,"","24432","","","","","",
"24439","C24439","Operaciones de subcontratación que forman parte de la producción del plomo, el cinc y el estaño",5,"","2443","","","","","",
"244399","C244399","Operaciones de subcontratación que forman parte de la producción del plomo, el cinc y el estaño",6,"","24439","","","","","",
"2444","C2444","Cobre",4,"","244","","","","","",
"24441","C24441","Cobre en bruto; matas de cobre; cobre de cementación",5,"","2444","","","","","",
"244411","C244411","Matas de cobre; cobre de cementación",6,"","24441","","","","","",
"244412","C244412","Cobre sin refinar; ánodos de cobre para refinado electrolítico",6,"","24441","","","","","",
"244413","C244413","Cobre refinado y aleaciones de cobre sin labrar; cuproaleaciones de cobre",6,"","24441","","","","","",
"24442","C24442","Productos semielaborados de cobre o aleaciones de cobre",5,"","2444","","","","","",
"244421","C244421","Polvo y partículas de cobre",6,"","24442","","","","","",
"244422","C244422","Barras, varillas y perfiles de cobre",6,"","24442","","","","","",
"244423","C244423","Alambre de cobre",6,"","24442","","","","","",
"244424","C244424","Planchas, hojas y tiras de cobre de un espesor superior a 0,15 mm",6,"","24442","","","","","",
"244425","C244425","Hilo delgado de cobre de un espesor igual o inferior a 0,15 mm",6,"","24442","","","","","",
"244426","C244426","Tubos y tuberías de cobre y sus accesorios",6,"","24442","","","","","",
"24449","C24449","Operaciones de subcontratación que forman parte de la producción del cobre",5,"","2444","","","","","",
"244499","C244499","Operaciones de subcontratación que forman parte de la producción del cobre",6,"","24449","","","","","",
"2445","C2445","Otros metales no férreos",4,"","244","","","","","",
"24451","C24451","Níquel en bruto; productos intermedios de la metalurgia del níquel",5,"","2445","","","","","",
"244511","C244511","Níquel en bruto",6,"","24451","","","","","",
"244512","C244512","Matas de níquel, ¿sinters¿ de óxidos de níquel y otros productos intermedios de la metalurgia del níquel",6,"","24451","","","","","",
"24452","C24452","Productos semielaborados de níquel o aleaciones de níquel",5,"","2445","","","","","",
"244521","C244521","Polvo y partículas de níquel",6,"","24452","","","","","",
"244522","C244522","Barras, perfiles y alambre de níquel",6,"","24452","","","","","",
"244523","C244523","Chapas, bandas y hojas de níquel",6,"","24452","","","","","",
"244524","C244524","Tubos y tuberías de níquel y sus accesorios",6,"","24452","","","","","",
"24453","C24453","Otros metales no férreos y sus artículos; aleaciones metalocerámicas; ceniza y residuos que contengan metales o compuestos metálicos",5,"","2445","","","","","",
"244530","C244530","Otros metales no férreos y sus artículos; aleaciones metalocerámicas; ceniza y residuos que contengan metales o compuestos metálicos",6,"","24453","","","","","",
"24459","C24459","Operaciones de subcontratación que forman parte de la producción de metales no férreos",5,"","2445","","","","","",
"244599","C244599","Operaciones de subcontratación que forman parte de la producción de metales no férreos",6,"","24459","","","","","",
"2446","C2446","Combustible nuclear procesado",4,"","244","","","","","",
"24461","C24461","Uranio natural y sus compuestos; aleaciones, dispersiones, incluidas las metalocerámicas, productos cerámicos y mezclas, que contengan uranio natural o compuestos de uranio natural",5,"","2446","Esta subcategoría comprende también:
- aleaciones metalocerámicas","","","SI","",
"244610","C244610","Uranio natural y sus compuestos; aleaciones, dispersiones, incluidas las metalocerámicas, productos cerámicos y mezclas, que contengan uranio natural o compuestos de uranio natural",6,"","24461","Esta subcategoría comprende también:
- aleaciones metalocerámicas","","","SI","",
"24469","C24469","Operaciones de subcontratación que forman parte del procesamiento de combustible nuclear",5,"","2446","","","","","",
"244699","C244699","Operaciones de subcontratación que forman parte del procesamiento de combustible nuclear",6,"","24469","","","","","",
"245","C245","Servicios de fundición de metales",3,"","24","","","","","",
"2451","C2451","Servicios de fundición de hierro",4,"","245","","","","","",
