"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"295512","DK295512","Partes de máquinas para la producción de papel y cartón","","7","29551","","","","","",
"29559","DK29559","Servicios de instalación, reparación y mantenimiento de maquinaria para la industria del papel y cartón","","6","2955","","","","","",
"295591","DK295591","Servicios de instalación de maquinaria para la industria del papel y cartón","","7","29559","","","","","",
"295592","DK295592","Servicios de reparación y mantenimiento de maquinaria para la industria del papel y cartón","","7","29559","","","","","",
"295599","DK295599","Servicios industriales para maquinaria para la industria del papel y cartón","","7","29559","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"2956","DK2956","Otra maquinaria para usos específicos","","5","295","","","","","",
"29561","DK29561","Maquinaria para la impresión y la encuadernación y sus partes","","6","2956","","","","","",
"295611","DK295611","Maquinaria para la encuadernación (incluidas las máquinas de coser pliegos)","","7","29561","","","","","",
"295612","DK295612","Maquinaria, aparatos y material para componer, preparar o fabricar clichés, planchas","","7","29561","","","","","",
"295613","DK295613","Maquinaria para la impresión en offset (excepto del tipo de oficina)","","7","29561","","","","","",
"295614","DK295614","Otros tipos de maquinaria para la impresión (excepto del tipo de oficina)","","7","29561","","","","","",
"295615","DK295615","Partes de máquinas para la impresión y la encuadernación","","7","29561","","","","","",
"29562","DK29562","Máquinas diversas con fines especiales y sus partes","","6","2956","","","","","",
"295621","DK295621","Secadoras centrífugas de ropa","","7","29562","","","","","",
"295622","DK295622","Secadoras para madera, pasta de papel, papel o cartón; secadoras no domésticas n.c.o.p. ","","7","29562","","","","","",
"295623","DK295623","Maquinaria n.c.o.p. para trabajar el caucho, los plásticos o para la fabricación de productos a partir de estos materiales","","7","29562","","","","","",
"295624","DK295624","Moldes; cajas de fundición; placas de fondo para moldes; modelos para moldes","","7","29562","","","","","",
"295625","DK295625","Maquinaria para usos específicos n.c.o.p.","","7","29562","","","","","",
"295626","DK295626","Partes de otra maquinaria para usos específicos","","7","29562","","","","","",
"29569","DK29569","Servicios de instalación, reparación y mantenimiento de otra maquinaria para usos específicos n.c.o.p.","","6","2956","","","","","",
"295691","DK295691","Servicios de instalación de otra maquinaria para usos específicos n.c.o.p.","","7","29569","","","","","",
"295692","DK295692","Servicios de mantenimiento y reparación de otra maquinaria para usos específicos n.c.o.p.","","7","29569","","","","","",
"295699","DK295699","Servicios industriales para otra maquinaria para usos específicos n.c.o.p.","","7","29569","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"296","DK296","Armas y municiones","","4","29","","","","","",
"2960","DK2960","Armas y municiones","","5","296","","","","","",
"29601","DK29601","Armas y municiones y sus partes","","6","2960","","","","","",
"296011","DK296011","Carros motorizados y otros vehículos blindados de combate y sus partes","","7","29601","","","","","",
"296012","DK296012","Armas de guerra (excepto los revólveres, pistolas, armas blancas y similares)","","7","29601","","","","","",
"296013","DK296013","Revólveres, pistolas, otros tipos de armas de fuego y artículos análogos; otras armas ","","7","29601","","","","","",
"296014","DK296014","Bombas, misiles y municiones análogas; cartuchos, otros tipos de munición y proyectiles, y sus partes ","","7","29601","","","","","",
"296015","DK296015","Partes de armas de guerra y de otras armas","","7","29601","","","","","",
"29609","DK29609","Servicios de instalación, reparación y mantenimiento de armas y sistemas de armas","","6","2960","","","","","",
"296091","DK296091","Servicios de instalación de armas y sistemas de armas","","7","29609","","","","","",
"296092","DK296092","Servicios de reparación y mantenimiento de armas y sistemas de armas","","7","29609","","","","","",
"296099","DK296099","Servicios industriales para armas y municiones","","7","29609","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"297","DK297","Aparatos domésticos n.c.o.p.","","4","29","","","","","",
"2971","DK2971","Electrodomésticos","","5","297","","","","","",
"29711","DK29711","Refrigeradores y congeladores; máquinas para lavar; mantas eléctricas; ventiladores","","6","2971","","","","","",
"297111","DK297111","Refrigeradores y congeladores de tipo doméstico","","7","29711","","","","","",
"297112","DK297112","Lavavajillas de tipo doméstico","","7","29711","","","","","",
"297113","DK297113","Lavadoras y secadoras de tipo doméstico","","7","29711","","","","","",
"297114","DK297114","Mantas eléctricas","","7","29711","","","","","",
"297115","DK297115","Ventiladores y campanas de ventilación o reciclamiento de tipo doméstico","","7","29711","","","","","",
"29712","DK29712","Otros electrodomésticos n.c.o.p.","","6","2971","","","","","",
"297121","DK297121","Aparatos domésticos electromecánicos con motor eléctrico incorporado","","7","29712","","","","","",
"297122","DK297122","Máquinas de afeitar y aparatos de depilar y de cortar el pelo, con motor eléctrico incorporado","","7","29712","","","","","",
"297123","DK297123","Aparatos electrotérmicos para el cuidado del cabello o para secar las manos; planchas eléctricas ","","7","29712","","","","","",
"297124","DK297124","Otros aparatos electrotérmicos","","7","29712","","","","","",
"297125","DK297125","Calentadores eléctricos de agua instantáneos o de acumulación y calentadores eléctricos de inmersión","","7","29712","","","","","",
"297126","DK297126","Aparatos eléctricos para la calefacción de locales o del suelo","","7","29712","","","","","",
"297127","DK297127","Hornos de microondas","","7","29712","","","","","",
"297128","DK297128","Otros tipos de hornos; cocinas, planchas de cocinas, calentadores anulares, parrillas, asadores","","7","29712","","","","","",
"297129","DK297129","Resistencias eléctricas calentadoras","","7","29712","","","","","",
"29713","DK29713","Partes de electrodomésticos","","6","2971","","","","","",
"297130","DK297130","Partes de electrodomésticos","","7","29713","","","","","",
"29719","DK29719","Servicios de instalación, reparación y mantenimiento de aparatos eléctricos profesionales de la clase 29.71","","6","2971","","","","","",
"297190","DK297190","Servicios de instalación, reparación y mantenimiento de aparatos eléctricos profesionales de la clase 29.71","","7","29719","Esta subcategoría comprende:
¿   servicios de instalación, reparación y mantenimiento de calentadores de agua eléctricos instantáneos o de depósito, calentadores de inmersión para cisternas industriales y contenedores similares de capacidad industrial
¿   servicios de instalación, reparación y mantenimiento de calefactores de infrarrojos utilizados en terrazas de restaurantes, calles y locales al aire libre
¿   servicios de instalación, reparación y mantenimiento de equipo destinado a impedir la formación de hielo en calles y de aparatos hortícolas para calentar el suelo","","Esta subcategoría no comprende:
¿   servicios de instalación, reparación y mantenimiento de equipos no domésticos de aire acondicionado (véase 29.23.9)
¿   servicios de instalación de material eléctrico de producción propia, n.c.o.p., para motores, vehículos de motor y motocicletas, o de material eléctrico, n.c.o.p., para motores, vehículos de motor y motocicletas a comisión o por contrato (véase 31.61.90)
¿   servicios de reparación y mantenimiento de artículos de uso personal y doméstico (véase 52.7)","","",
"297199","DK297199","Servicios industriales para electrodomésticos","","7","29719","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"2972","DK2972","Aparatos domésticos no eléctricos","","5","297","","","","","",
"29721","DK29721","Aparatos domésticos no eléctricos para cocinar y calentar","","6","2972","","","","","",
"297211","DK297211","Aparatos domésticos para cocinar y calientaplatos, de hierro, acero o cobre, no eléctricos","","7","29721","","","","","",
"297212","DK297212","Otros aparatos domésticos de combustibles gaseosos o de gas y otros combustibles, de combustibles líquidos o sólidos","","7","29721","","","","","",
"297213","DK297213","Generadores o distribuidores de aire caliente n.c.o.p. de hierro o acero, no eléctricos","","7","29721","","","","","",
"297214","DK297214","Calentadores no eléctricos de agua, instantáneos o de acumulación","","7","29721","","","","","",
"29722","DK29722","Partes de estufas, cocinas, calientaplatos y aparatos domésticos no eléctricos análogos","","6","2972","","","","","",
"297220","DK297220","Partes de estufas, cocinas, calientaplatos y aparatos domésticos no eléctricos análogos","","7","29722","","","","","",
"29729","DK29729","Servicios industriales para aparatos domésticos no eléctricos","","6","2972","","","","","",
"297299","DK297299","Servicios industriales para aparatos domésticos no eléctricos","","7","29729","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"DL","DL","MATERIAL Y EQUIPO ELÉCTRICO, ELECTRÓNICO Y ÓPTICO","","2","D","","","","","",
"30","DL30","MAQUINARIA DE OFICINA Y EQUIPO INFORMÁTICO","","3","DL","","","","","",
"300","DL300","Maquinaria de oficina y equipo informático","","4","30","","","","","",
"3001","DL3001","Maquinaria de oficina y sus partes","","5","300","","","","","",
"30011","DL30011","Máquinas de escribir, máquinas de tratamiento de texto y calculadoras y sus partes","","6","3001","","","","","",
"300111","DL300111","Máquinas de escribir automáticas y máquinas de tratamiento de textos","","7","30011","","","","","",
"300112","DL300112","Otros tipos de máquinas de escribir","","7","30011","","","","","",
"300113","DL300113","Calculadoras y máquinas de contabilidad, cajas registradoras y máquinas análogas con un dispositivo de cálculo","","7","30011","","","","","",
"300114","DL300114","Partes y accesorios de máquinas de escribir y calculadoras","","7","30011","","","","","",
"30012","DL30012","Fotocopiadoras, impresoras de offset y otros tipos de maquinaria de oficina, y sus partes","","6","3001","","","","","",
"300121","DL300121","Fotocopiadoras ópticas o por contacto y termocopiadoras","","7","30012","","","","","",
"300122","DL300122","Impresoras de offset con alimentación de papel en hojas del tipo de oficina","","7","30012","","","","","",
"300123","DL300123","Otras máquinas de oficina","","7","30012","","","","","",
"300124","DL300124","Partes y accesorios de otras máquinas de oficina","","7","30012","","","","","",
"300125","DL300125","Partes y accesorios de fotocopiadoras","","7","30012","","","","","",
"30019","DL30019","Servicios de instalación de maquinaria de oficina","","6","3001","","","","","",
"300190","DL300190","Servicios de instalación de maquinaria de oficina","","7","30019","","","Esta subcategoría no comprende:
¿   servicios de mantenimiento y reparación de maquinaria de oficina (véase 72.50.11)","","",
"300199","DL300199","Servicios industriales para maquinaria de oficina y sus partes","","7","30019","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"3002","DL3002","Ordenadores y otro equipo informático","","5","300","","","","","",
"30021","DL30021","Ordenadores y sus partes y accesorios","","6","3002","","","","","",
"300211","DL300211","Máquinas automáticas para el tratamiento de la información analógicas o híbridas","","7","30021","","","","","",
"300212","DL300212","Máquinas automáticas digitales portátiles para el tratamiento de la información, de peso no superior a 10 kg, como ordenadores portátiles y cuadernos electrónicos","","7","30021","","","","","",
"300213","DL300213","Máquinas automáticas digitales para el tratamiento de la información, que comprendan en el mismo recinto, por lo menos, una unidad central de proceso, una unidad de entrada y una de salida, combinadas o no","","7","30021","","","","","",
"300214","DL300214","Máquinas automáticas para el tratamiento de la información presentadas en forma de sistema","","7","30021","","","","","",
"300215","DL300215","Otros tipos de máquinas automáticas digitales para el tratamiento de la información, incluidas las que contengan en el mismo recinto uno o dos de los tipos de unidades siguientes: unidad de memoria, unidad de entrada y unidad de salida","","7","30021","","","","","",
"300216","DL300216","Unidades de entrada o de salida, incluidas las que contengan unidades de memoria en el mismo recinto","","7","30021","","","","","",
"300217","DL300217","Unidades de memoria","","7","30021","","","","","",
"300218","DL300218","Otros tipos de unidades de máquinas automáticas para el tratamiento de la información n.c.o.p.","","7","30021","","","","","",
"300219","DL300219","Partes y accesorios de ordenadores","","7","30021","","","","","",
"30022","DL30022","Servicios de montaje de módulos informáticos","","6","3002","","","","","",
"300220","DL300220","Servicios de montaje de módulos informáticos","","7","30022","","","","","",
"30029","DL30029","Servicios de instalación de ordenadores y demás material de tratamiento de datos","","6","3002","","","","","",
"300290","DL300290","Servicios de instalación de ordenadores y demás material de tratamiento de datos","","7","30029","","","Esta subcategoría no comprende:
¿   instalación de cables para circuitos e informática en edificios (véase 45.31.41)","","",
"31","DL31","MAQUINARIA Y MATERIAL ELÉCTRICO N.C.O.P.","","3","DL","","","","","",
"311","DL311","Motores, generadores y transformadores eléctricos","","4","31","","","","","",
"3110","DL3110","Motores, generadores y transformadores eléctricos","","5","311","","","","","",
"31101","DL31101","Motores de potencia no superior a 37,5 W; otros motores de corriente continua; generadores de corriente continua","","6","3110","","","","","",
"311010","DL311010","Motores de potencia no superior a 37,5 W; otros motores de corriente continua; generadores de corriente continua","","7","31101","","","","","",
"31102","DL31102","Motores universales de potencia superior a 37,5 W; otros motores de corriente alterna; generadores de corriente alterna (alternadores)","","6","3110","","","","","",
"311021","DL311021","Motores universales de potencia superior a 37,5 W","","7","31102","","","","","",
"311022","DL311022","Motores monofásicos de corriente alterna","","7","31102","","","","","",
"311023","DL311023","Motores de corriente alterna polifásicos de potencia igual o inferior a 750 kW","","7","31102","","","","","",
"311024","DL311024","Motores de corriente alterna polifásicos de potencia superior a 750 W y no superior a 75 kW","","7","31102","","","","","",
"311025","DL311025","Motores de corriente alterna polifásicos de potencia superior a 75 kW","","7","31102","","","","","",
"311026","DL311026","Generadores de corriente alterna (alternadores)","","7","31102","","","","","",
"31103","DL31103","Grupos electrógenos y convertidores rotativos eléctricos","","6","3110","","","","","",
"311031","DL311031","Grupos electrógenos con motor de émbolo de explosión y encendido por compresión","","7","31103","","","","","",
"311032","DL311032","Grupos electrógenos con motor de émbolo de explosión y encendido por chispa; otros tipos de grupos electrógenos; convertidores rotativos eléctricos","","7","31103","","","","","",
"31104","DL31104","Transformadores eléctricos","","6","3110","","","","","",
"311041","DL311041","Transformadores dieléctricos líquidos","","7","31104","","","","","",
"311042","DL311042","Otros transformadores de potencia igual o inferior a 16 kVA","","7","31104","","","","","",
"311043","DL311043","Otros transformadores de potencia superior a 16 kVA","","7","31104","","","","","",
"31105","DL31105","Balastos o reactancias para lámparas o tubos de descarga; convertidores estáticos; otros inductores","","6","3110","","","","","",
"311050","DL311050","Balastos o reactancias para lámparas o tubos de descarga; convertidores estáticos; otros inductores","","7","31105","","","","","",
"31106","DL31106","Partes de motores eléctricos, generadores y transformadores","","6","3110","","","","","",
"311061","DL311061","Partes destinadas a motores y generadores eléctricos","","7","31106","","","","","",
"311062","DL311062","Partes de transformadores, inductores y convertidores estáticos","","7","31106","","","","","",
"31109","DL31109","Servicios de instalación, reparación y rebobinado de motores, generadores y transformadores eléctricos","","6","3110","","","","","",
"311091","DL311091","Servicios de instalación de motores, generadores y transformadores eléctricos","","7","31109","","Esta subcategoría también comprende:
¿   servicios de instalación de generadores y transformadores eléctricos en centrales eléctricas","","","",
"311092","DL311092","Servicios de reparación, mantenimiento y rebobinado de motores, generadores y transformadores eléctricos","","7","31109","","","","","",
"311099","DL311099","Servicios industriales para motores, generadores y transformadores eléctricos","","7","31109","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"312","DL312","Aparatos de distribución y control eléctricos","","4","31","","","","","",
"3120","DL3120","Aparatos de distribución y control eléctricos","","5","312","","","","","",
"31201","DL31201","Aparatos eléctricos para la conexión o protección de circuitos eléctricos, para una tensión superior a 1 000 V","","6","3120","","","","","",
"312010","DL312010","Aparatos eléctricos para la conexión o protección de circuitos eléctricos, para una tensión superior a 1 000 V","","7","31201","","","","","",
"31202","DL31202","Aparatos eléctricos para la conexión o protección de circuitos eléctricos, para una tensión igual o inferior a 1 000 V","","6","3120","","","","","",
"312021","DL312021","Fusibles para una tensión igual o inferior a 1 000 V","","7","31202","","","","","",
"312022","DL312022","Disyuntores para una tensión igual o inferior a 1 000 V","","7","31202","","","","","",
"312023","DL312023","Aparatos para la protección de circuitos eléctricos n.c.o.p., para una tensión igual o inferior a 1 000 V","","7","31202","","","","","",
"312024","DL312024","Relés para una tensión igual o inferior a 1 000 V","","7","31202","","","","","",
"312025","DL312025","Interruptores n.c.o.p., para una tensión igual o inferior a 1 000 V","","7","31202","","","","","",
"312026","DL312026","Portalámparas para una tensión igual o inferior a 1000 V","","7","31202","","","","","",
"312027","DL312027","Clavijas, tomas de corriente y otros aparatos para la conexión o la protección de circuitos eléctricos n.c.o.p.","","7","31202","","","","","",
"31203","DL31203","Cuadros","","6","3120","","","","","",
"312031","DL312031","Cuadros y otros soportes con aparatos eléctricos de conexión o protección, para una tensión igual o inferior a 1 000 V","","7","31203","","","","","",
"312032","DL312032","Cuadros y otros soportes con aparatos eléctricos de conexión o protección, para una tensión superior a 1 000 V","","7","31203","","","","","",
"31204","DL31204","Partes de aparatos de distribución o control eléctricos","","6","3120","","","","","",
"312040","DL312040","Partes de aparatos de distribución o control eléctricos","","7","31204","","","","","",
"31209","DL31209","Servicios de instalación, reparación y mantenimiento de aparatos de distribución y control eléctricos","","6","3120","","","","","",
"312091","DL312091","Servicios de instalación de aparatos de distribución y control eléctricos","","7","31209","","","Esta subcategoría no comprende:
¿   trabajos de instalación eléctrica relacionados con la construcción (véase 45.31)","","",
"312092","DL312092","Servicios de reparación y mantenimiento de aparatos de distribución y control eléctricos","","7","31209","","","","","",
"312099","DL312099","Servicios industriales para aparatos de distribución y control eléctricos","","7","31209","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"313","DL313","Hilos y cables eléctricos aislados ","","4","31","","","","","",
"3130","DL3130","Hilos y cables eléctricos aislados","","5","313","","","","","",
"31301","DL31301","Hilos y cables aislados; cables de fibra óptica ","","6","3130","","","","","",
"313011","DL313011","Alambres aislados para bobinar","","7","31301","","","","","",
"313012","DL313012","Cables coaxiales y otros conductores eléctricos coaxiales","","7","31301","","","","","",
"313013","DL313013","Otros conductores eléctricos para una tensión igual o inferior a 1 000 V","","7","31301","","","","","",
"313014","DL313014","Conductores eléctricos para una tensión superior a 1 000 V","","7","31301","","","","","",
"313015","DL313015","Cables de fibra óptica constituidos por fibras enfundadas individualmente","","7","31301","","","","","",
"31309","DL31309","Servicios industriales para hilos y cables eléctricos aislados","","6","3130","","","","","",
"313099","DL313099","Servicios industriales para hilos y cables eléctricos aislados","","7","31309","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"314","DL314","Acumuladores y pilas eléctricas","","4","31","","","","","",
"3140","DL3140","Acumuladores y pilas eléctricas","","5","314","","","","","",
"31401","DL31401","Pilas y baterías de pilas y sus partes","","6","3140","","","","","",
"314011","DL314011","Pilas eléctricas y baterías de pilas eléctricas","","7","31401","","","","","",
"314012","DL314012","Partes de pilas eléctricas y de baterías de pilas eléctricas","","7","31401","","","","","",
"31402","DL31402","Acumuladores eléctricos y sus partes","","6","3140","","","","","",
"314021","DL314021","Acumuladores de plomo para el arranque de motores de émbolo","","7","31402","","","","","",
"314022","DL314022","Acumuladores de plomo (excepto para el arranque de motores de émbolo)","","7","31402","","","","","",
"314023","DL314023","Acumuladores eléctricos de níquel-cadmio, níquel-hierro y otros","","7","31402","","","","","",
"314024","DL314024","Partes de acumuladores eléctricos (incluidos los separadores)","","7","31402","","","","","",
"31403","DL31403","Desperdicios y desechos de pilas, baterías de pilas y acumuladores eléctricos; pilas, baterías de pilas y acumuladores eléctricos inservibles","","6","3140","","","","","",
"314030","DL314030","Desperdicios y desechos de pilas, baterías de pilas y acumuladores eléctricos; pilas, baterías de pilas y acumuladores eléctricos inservibles ","","7","31403","","","","","",
"31409","DL31409","Servicios industriales para acumuladores y pilas eléctricas","","6","3140","","","","","",
"314099","DL314099","Servicios industriales para acumuladores y pilas eléctricas","","7","31409","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"315","DL315","Lámparas eléctricas y aparatos de iluminación","","4","31","","","","","",
"3150","DL3150","Lámparas eléctricas y aparatos de iluminación","","5","315","","","","","",
"31501","DL31501","Lámparas eléctricas de incandescencia de descarga; lámparas de arco ","","6","3150","","","","","",
"315011","DL315011","Faros o unidades sellados","","7","31501","","","","","",
"315012","DL315012","Lámparas de incandescencia halógenas de tungsteno (excepto las de rayos ultravioletas o infrarrojos)","","7","31501","","","","","",
"315013","DL315013","Lámparas de incandescencia de potencia igual o inferior a 200 W para una tensión superior a 100 V n.c.o.p.","","7","31501","","","","","",
"315014","DL315014","Lámparas de incandescencia n.c.o.p.","","7","31501","","","","","",
"315015","DL315015","Lámparas de descarga; lámparas de rayos ultravioletas o infrarrojos; lámparas de arco","","7","31501","","","","","",
"31502","DL31502","Lámparas y aparatos de iluminación","","6","3150","","","","","",
"315021","DL315021","Lámparas eléctricas portátiles que funcionan con pilas, acumuladores, magnetos","","7","31502","","","","","",
"321013","DL321013","Condensadores variables o ajustables","","7","32101","","","","","",
"29329","DK29329","Servicios de instalación, reparación y mantenimiento de maquinaria agraria y para la silvicultura","","6","2932","","","","","",
"293291","DK293291","Servicios de instalación de maquinaria agraria y para la silvicultura","","7","29329","","","","","",
"293292","DK293292","Servicios de reparación y mantenimiento de maquinaria agraria y para la silvicultura","","7","29329","","","","","",
"293299","DK293299","Servicios industriales para otros tipos de maquinaria agraria y para la silvicultura","","7","29329","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"294","DK294","Máquinas herramienta ","","4","29","","","","","",
"2941","DK2941","Herramientas eléctricas portátiles ","","5","294","","","","","",
"29411","DK29411","Herramientas eléctricas portátiles","","6","2941","","","","","",
"294111","DK294111","Herramientas eléctricas portátiles","","7","29411","","","","","",
"294112","DK294112","Partes de herramientas eléctricas portátiles","","7","29411","","","","","",
"29419","DK29419","Servicios industriales para herramientas eléctricas portátiles","","6","2941","","","","","",
"294199","DK294199","Servicios industriales para herramientas eléctricas portátiles","","7","29419","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"2942","DK2942","Otras máquinas herramienta para trabajar el metal ","","5","294","","","","","",
"29421","DK29421","Máquinas herramienta para trabajar el metal que funcionan mediante láser y medios análogos; centros de mecanizado y similares","","6","2942","","","","","",
"294211","DK294211","Máquinas herramienta para trabajar cualquier metal por arranque del mismo mediante láser, ultrasonido o medios análogos","","7","29421","","","","","",
"294212","DK294212","Centros de mecanizado, máquinas de puesto fijo y máquinas de puesto múltiple para trabajar los metales","","7","29421","","","","","",
"29422","DK29422","Tornos y máquinas herramienta para taladrar y fresar","","6","2942","","","","","",
"294221","DK294221","Tornos que trabajan por arranque de metal","","7","29422","","","","","",
"294222","DK294222","Máquinas herramienta para taladrar, perforar o fresar metales","","7","29422","","","","","",
"294223","DK294223","Máquinas herramienta para rascar metales n.c.o.p.","","7","29422","","","","","",
"29423","DK29423","Otras máquinas herramienta para trabajar el metal","","6","2942","","","","","",
"294231","DK294231","Máquinas herramienta para desbarbar, afilar, amolar, cepillar, serrar, tronzar o realizar otro tipo de acabado de los metales","","7","29423","","","","","",
"294232","DK294232","Máquinas de control numérico para curvar, plegar, enderezar, cizallar, punzonar y entallar metales","","7","29423","","","","","",
"294233","DK294233","Máquinas (excepto de control numérico) para curvar, plegar, enderezar, cizallar, punzonar y entallar metales","","7","29423","","","","","",
"294234","DK294234","Máquinas para forjar o estampar y martillos; prensas hidráulicas y prensas para trabajar los metales ","","7","29423","","","","","",
"294235","DK294235","Máquinas herramienta n.c.o.p. para trabajar el metal, carburos metálicos sinterizados o cermets, sin arranque de material","","7","29423","","","","","",
"29424","DK29424","Partes y accesorios de máquinas herramienta para trabajar el metal","","6","2942","","","","","",
"294240","DK294240","Partes y accesorios de máquinas herramienta para trabajar el metal","","7","29424","","","","","",
"29429","DK29429","Servicios de instalación, mantenimiento y reparación de máquinas herramienta para trabajar el metal","","6","2942","","","","","",
"294291","DK294291","Servicios de instalación de máquinas herramienta para trabajar el metal ","","7","29429","","","","","",
"294292","DK294292","Servicios de mantenimiento y reparación de máquinas herramienta para trabajar el metal","","7","29429","","","","","",
"294299","DK294299","Servicios industriales para máquinas herramienta para trabajar el metal","","7","29429","Esta subcategoría comprende:
¿   operaciones elementales en el proceso de producción de los productos mencionados, llevadas a cabo por un subcontratista con materiales propiedad del contratista o por cuenta de dicho contratista. El pago de estas operaciones se hace por el trabajo que representan y puede incluir el suministro de la materia prima necesaria para dicho trabajo.","","Esta subcategoría no comprende:
¿   mercancías de la misma gama, producidas en su totalidad por un subcontratista por cuenta de un tercero.","","",
"2943","DK2943","Otras máquinas herramienta n.c.o.p.","","5","294","","","","","",
"29431","DK29431","Máquinas herramienta para trabajar la piedra, la madera y materiales duros análogos","","6","2943","","","","","",
"294311","DK294311","Máquinas herramienta para trabajar la piedra, la cerámica, el hormigón o materiales minerales análogos o para trabajar el vidrio en frío","","7","29431","","","","","",
"294312","DK294312","Máquinas herramienta para trabajar la madera, el corcho, el hueso, el caucho endurecido, el plástico duro o materiales duros análogos","","7","29431","","","","","",
"29432","DK29432","Herramientas para soldadura blanda, fuerte o autógena y máquinas y aparatos para templado de superficies y proyección en caliente","","6","2943","","","","","",
