"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","NOMBRE"
"0622","0622","SERVICIOS DENTALES","",3,"062","","","","","","AYUDACOD_COICOP16"
"06220","06220","SERVICIOS DENTALES","",4,"0622","- 	Extracciones dentales, empastes, periodoncia, endodocia. 
- 	Servicio de colocación de fundas, puentes, planchas, coronas, etc. Se incluye el coste del material si no se puede desglosar del servicio.
- 	Servicio de colocación de implantes, si se puede desglosar del material.
- 	Limpieza de boca y otros servicios prestados por dentistas, especialistas en higiene bucal y auxiliares dentales.
- 	Radiografías o análisis realizados por dentistas en clínicas dentales.","Excluye:
- 	Servicios de laboratorios de análisis médicos y centros radiológicos (06.2.3.1).
- 	Reparación de prótesis dentales y/o dentaduras postizas (06.1.3.3).
- 	Fundas, puentes y materiales similares si se pueden desglosar del servicio (06.1.3.9).
- 	Implantes: el material iría al 06.1.3.9 y el servicio al 06.2.2.0; si no se puede desglosar el servicio del material, todo el gasto iría al 06.1.3.9.
- 	Servicios de ortodoncistas, colocación de ortodoncias, etc. (06.2.1.2).
- 	Dentaduras postizas: el material iría al 06.1.3.9 y el servicio al 06.2.1.2; si no se puede desglosar el servicio del material, todo el gasto iría al 06.1.3.9.
- 	Servicios de ortodoncistas, colocación de ortodoncias, etc. (06.2.1.2).","Trimestral","SI","","AYUDACOD_COICOP16"
"0623","0623","SERVICIOS PARAMÉDICOS AMBULATORIOS","",3,"062","","","","","","AYUDACOD_COICOP16"
"06231","06231","SERVICIOS DE ANÁLISIS CLÍNICOS Y PRUEBAS DIAGNÓSTICAS","",4,"0623","- 	Servicios de laboratorios de análisis médicos (análisis de ADN, análisis inmunológicos, etc.).
- 	Centros de diagnóstico, incluyendo todos los métodos de diagnóstico y de imagen (radiografías, urografías, ecografías, resonancias, TAC, mamografías, escáneres, etc.).
- 	Citologías, biopsias, etc.","Excluye:
- 	Análisis y radiografías realizadas por el propio médico (06.2.1).
- 	Radiografías o análisis realizados por dentistas en clínica dental (06.2.2.0).","Trimestral","SI","","AYUDACOD_COICOP16"
"06232","06232","SERVICIOS DE REHABILITACIÓN, ALQUILER DE EQUIPO TERAPÉUTICO, SERVICIOS DE AMBULANCIAS  Y TRATAMIENTOS TERMALES","",4,"0623","- 	Rehabilitación no hospitalaria prescrita médicamente (onda corta, magnetoscopia, etc.).  
- 	Balnearios, baños termales y talasoterapia (tratamientos de agua marina, con barros, algas, etc.) con fines terapéuticos.
- 	Servicios de ambulancias distintos de las ambulancias hospitalarias y otros transportes de salvamento o evacuación de enfermos o heridos no hospitalarios. 
- 	Alquiler de equipo terapéutico.","Excluye:
- 	Rehabilitación y gimnasia en residencias para ancianos o personas con discapacidad no prescritas médicamente (12.4.0.2).
- 	Servicios de ambulancias hospitalarias (06.3.0.0).
- 	Alojamiento en balnearios con fines no terapéuticos (11.2.0.1).
- 	Tratamientos de estética personal, como spas urbanos, talasoterapia con fines no terapéuticos (12.1.1.3).","Trimestral","SI","","AYUDACOD_COICOP16"
"06239","06239","OTROS SERVICIOS PARAMÉDICOS AMBULATORIOS","",4,"0623","- 	Servicios prestados por practicantes, enfermeros, obstetras, comadrones, ópticos, optometristas, podólogos, fisioterapeutas, quiroprácticos, logopedas, osteópatas, psicólogos, dietistas, homeópatas, naturistas... en ambulatorios o centros no hospitalarios.
- 	Servicios de los profesionales de la medicina tradicional y/o alternativa (reiki, acupuntura...).
- 	Servicios de custodia del cordón umbilical, vitrificación de óvulos...
- 	Pesajes en farmacias u otros lugares. 
- 	Toma de tensión en farmacias u otros lugares.","Excluye:
- 	Servicios paramédicos prestados en residencias para ancianos o personas con discapacidad (12.4.0.2).
- 	Servicios de asesoramiento, orientación psicológica, arbitraje, fomento y adopción para las familias (12.4.0.4).","Trimestral","SI","","AYUDACOD_COICOP16"
"063","063","SERVICIOS HOSPITALARIOS","",2,"06","- 	Servicios de hospitalización de un paciente para un tratamiento determinado.
- 	Servicios en hospitales de atención diurna (no implican pernoctación), tratamientos hospitalarios en casa y cuidados paliativos para pacientes en fase terminal.
- 	Medicamentos, prótesis, aparatos y material terapéutico y otros productos ligados a la salud que son proporcionados a los pacientes hospitalizados. 
- 	Gastos no estrictamente médicos, tales como gastos de administración, de personal no médico, en restauración y alojamiento¿","Excluye:
- 	Los servicios de consultorios, clínicas y dispensarios dedicados exclusivamente a la atención ambulatoria (06.2).
Los cuidados médicos en residencias de ancianos y para personas dependientes y centros de rehabilitación para asistencia a largo plazo (12.4).","","SI","","AYUDACOD_COICOP16"
"0630","0630","SERVICIOS HOSPITALARIOS","",3,"063","","","","","","AYUDACOD_COICOP16"
"05113","05113","LAMPARAS ","",4,"0511","- 	Lámparas de todo tipo (de pie, de colgar, de mesa, apliques, empotrables halógenos o no, etc.).
- 	Se incluye la bombilla, LED o halógeno, si no se puede desglosar.
- 	Pantallas para lámparas
- 	Lámparas de jardín.

Se incluye cualquier gasto añadido que hubiera sido provocado por su compra (como el transporte, la instalación y el montaje); también se incluyen los materiales para realizar estos muebles si es el hogar el que los ""fabrica"" o repara.","","Trimestral","SI","","AYUDACOD_COICOP16"
"05114","05114","MUEBLES DE BEBÉ ","",4,"0511","- 	Cunas (incluidas las de viaje), camas, parques, tronas, corralitos y otros muebles especiales para bebés. 

Se incluye cualquier gasto añadido que hubiera sido provocado por su compra (como el transporte y el montaje); también se incluyen los materiales para realizar estos muebles si es el hogar el que los ""fabrica"" o repara.","Excluye:
- 	Los muebles de bebé destinados al transporte como sillas y coches de bebés (12.3.2.2).","Anual","SI","","AYUDACOD_COICOP16"
"05115","05115","ARTÍCULOS DE AMUEBLAMIENTO","",4,"0511","- 		Estatuas, esculturas, cuadros, grabados, litografías, tapices de pared, dibujos, artículos de orfebrería, otros objetos de arte y reproducciones de obras de arte; portarretratos, porcelanas, cerámicas decorativas, vinilos decorativos, ceniceros y objetos de decoración.
- 	Marcos, molduras; espejos, candelabros, biombos, panoplias, animales disecados; capotes taurinos para decoración; espadas de adorno; objetos de adorno en cera; planchas de hierro de adorno y otros accesorios de mobiliario.
- 	Cubre-radiadores, pufs, carritos, percheros, mosquitera metálica, persianas no empotradas de caña, madera, plástico, etc.
- 	Galanes de noche.
- 	Los accesorios de mobiliario con función distinta a la decorativa (baldas de librería, cajoneras, puertas de armario, soporte para colgar TV en pared, etc.) 
- 	Repisas, muebles portadiscos, muebles porta cd.
- 	Otros objetos en vidrio y cristal para escritorio y decoración (jarrones, floreros, ceniceros de cerámica, cristal o similares, etc.).

Se incluye cualquier gasto añadido que hubiera sido provocado por su compra (como el transporte y el montaje); también se incluyen los materiales para realizar estos muebles si es el hogar el que los ""fabrica"" o repara.","Excluye: 
- 	Persianas de tela (05.2.0.1). 
- 	Persianas empotradas (04.3.1.0). 
- 	Toldos y sombrillas de terraza o jardín (05.1.1.2).
- 	Cajas fuertes fijas (05.3.1.9) y portátiles (05.4.0.3).
- 	Relojes de péndulo y pared (12.3.1.2).
- 	Termómetros de pared y barómetros (12.3.2.9). 
- 	Las obras de arte adquiridas como inversión.","Trimestral","SI","","AYUDACOD_COICOP16"
"0512","0512","ALFOMBRAS Y OTROS REVESTIMIENTOS DE SUELOS","",3,"051","","","","","","AYUDACOD_COICOP16"
"05121","05121","ALFOMBRAS Y MOQUETAS","",4,"0512","- 	Alfombras y moquetas de todo tipo y tejido.

Se incluye la instalación, si no se puede distinguir del precio, así como cualquier gasto añadido que hubiera sido provocado por su compra (como el transporte); también se incluyen los materiales para realizar estos muebles si es el hogar el que los ""fabrica"" o repara.","Excluye:
- 	Servicios de colocación de alfombras y moquetas, si es posible distinguir el servicio en el precio (05.1.2.3).
- 	Alfombras de baño (05.2.0.3).
- 	Esteras, esterillas y felpudos (05.2.0.9).","Trimestral","SI","","AYUDACOD_COICOP16"
"05122","05122","OTROS REVESTIMIENTOS DE SUELOS","",4,"0512","- 	Sintasol, linóleo, corcho, cubreparqués, losetas adhesivas, etc.

Se incluye la instalación, si no se puede distinguir del precio, así como cualquier gasto añadido que hubiera sido provocado por su compra (como el transporte); y los materiales para realizar estos muebles, si es el hogar el que los fabrica o repara.","Excluye: 
- 	Servicios de colocación de revestimientos de suelos, si es posible distinguir el servicio en el precio (05.1.2.3).
- 	Lamas o tablones de madera, parqué, embaldosado, enlosado¿ para la colocación o reparación por parte del hogar (04.3.1.0).","Trimestral","SI","","AYUDACOD_COICOP16"
"05123","05123","SERVICIOS DE INSTALACIÓN DE MOQUETAS Y REVESTIMIENTOS DE SUELOS ","",4,"0512","- 	Servicios de colocación de moquetas y revestimientos de suelos, si es posible distinguir el servicio en el precio.","Excluye: 
- 	Servicios de colocación de moquetas y revestimientos de suelo, cuando no sea posible distinguir el servicio en el precio (05.1.2.1 o 05.1.2.2 respectivamente).
- 	Lamas o tablones de madera, parqué, embaldosado, enlosado¿ para la colocación o reparación por parte del hogar (04.3.1.0).","Trimestral","SI","","AYUDACOD_COICOP16"
"0513","0513","REPARACIÓN DE MUEBLES, ALFOMBRAS Y REVESTIMIENTOS DE SUELOS ","",3,"051","","","","","","AYUDACOD_COICOP16"
"05130","05130","SERVICIOS DE REPARACIÓN DE MUEBLES, ALFOMBRAS Y REVESTIMIENTOS DE SUELOS ","",4,"0513","- 	Reparación de muebles, alfombras, moquetas y otros revestimientos de suelo.
- 	Reparación de muebles antiguos y objetos de arte, si no son inversión. 

Incluye el valor total del servicio, es decir, tanto el coste de la mano de obra como el coste de los materiales.","Excluye: 
- 	Restauración de obras de arte, muebles antiguos y alfombras adquiridas como inversión.
- 	La instalación de moquetas, o revestimientos de suelos (05.1.2). 
- 	Compra de materiales por los hogares con la intención de realizar ellos mismos las reparaciones (05.1.1 o 05.1.2).
- 	Conservación y limpieza de alfombras (05.6.2.3).","Bisemanal","SI","","AYUDACOD_COICOP16"
"052","052","ARTÍCULOS TEXTILES PARA EL HOGAR","",2,"05","","","","","","AYUDACOD_COICOP16"
"0520","0520","ARTÍCULOS TEXTILES PARA EL HOGAR","",3,"052","Se incluyen los tejidos para la confección de un artículo textil en el código que corresponda.","","","SI","","AYUDACOD_COICOP16"
"05201","05201","CORTINAS Y TAPICERÍAS ","",4,"0520","- 	Cortinones, cortinas, cortinas de baño, visillos, estores en tela, cortinas dobles, cortinas para puertas y persianas de tela, etc.; los tejidos para su confección y la confección de las mismas.
- 	Tejidos para el hogar, material de cortina.
- 	Confección de cortinas si es el propio hogar el que los confecciona o repara.
- 	Telas de tapicería para sillas y sillones si es el hogar el que realiza el tapizado.
- 	Persianas de tela.","Excluye:
- 	Compra de mueble y tela por separado, pero en una misma adquisición (05.1.1.1).
- 	La reparación de cortinas y el retapizado de sillas y sillones (05.2.0.4).","Mensual","SI","","AYUDACOD_COICOP16"
"05202","05202","ROPA DE CAMA ","",4,"0520","
- 	Almohadas, cojines; incluyendo su relleno, funda o ambos conjuntamente.
- 	Sábanas, juegos de cama, fundas de colchón, protectores de cama no desechables.
- 	Mantas, mantas de sofá, mantas de viaje, edredones, colchas y otros cobertores de cama; mosquiteras de cama.

Incluye los tejidos para su confección y su propia confección.","Excluye:
- 	Colchones (05.1.1.1).
- 	Colchones hinchables y sacos de dormir (09.3.2.2).
- 	Mantas eléctricas (05.3.2.9).
- 	Reparación y zurcido de ropa de cama (05.2.0.4).
- 	Empapadores y protectores de cama desechables (12.1.3.2).","Mensual","SI","","AYUDACOD_COICOP16"
"05203","05203","MANTELERÍAS Y ROPA DE COCINA Y BAÑO ","",4,"0520","- 	Mantelerías completas, manteles, hules y servilletas.
- 	Manoplas y paños de cocina.
- 	Toallas de todo tipo y tamaño, guantes de baño, albornoces, alfombrillas de baño, etc.

Incluye los tejidos para su confección y la propia confección.","Excluye: 
- 	Reparación y zurcido de mantelerías y ropa de cocina y baño (05.2.0.4).
- 	Mantelería, manteles, servilletas de papel (05.6.1.2).
- 	Delantales (03.1.3.1).","Mensual","SI","","AYUDACOD_COICOP16"
"05204","05204","REPARACIÓN DE TEXTILES DEL HOGAR ","",4,"0520","- 	Reparación y zurcido de artículos textiles para el hogar.
- 	Retapizado de muebles.

Incluye el valor total del servicio incluyendo los materiales utilizados.","Excluye:
- 	El zurcido de prendas de vestir (03.1.4.2).","Mensual","SI","","AYUDACOD_COICOP16"
"05209","05209","OTROS ARTÍCULOS TEXTILES PARA EL HOGAR ","",4,"0520","- 	Esteras, esterillas, felpudos.
- 	Bolsas de compra, bolsas de lavandería, bolsas de zapatos, fundas para ropa y muebles, banderas, etc.; todo ello de tela.
- 	Bolsas para diversos usos domésticos (pan, pinzas, zapatos, ropa) de tela u otro material que no sea plástico.
- 	Todo tipo de tapices, reposteros, tapetes¿ que se colocan sobre los muebles con fines decorativos. 
- 	Todo tipo de toldos, sombrillas de terraza o jardín, hamacas, cuando se compra solo la tela sin la estructura.
- 	Mosquitera fabricada en tela.

Incluye los tejidos para su confección y la propia confección.","Excluye: 
- 	Fundas de automóviles, motocicletas, etc. (07.2.1.3).
- 	Reparación de otros artículos textiles para el hogar (05.2.0.4).
- 	Alfombras y moquetas (05.1.2.1).
- 	Bolsas para diversos usos domésticos (pan, pinzas, zapatos, ropa) de plástico (05.6.1.2).
- 	Toldos, sombrillas y hamacas compradas con su estructura (05.1.1.2).","Mensual","SI","","AYUDACOD_COICOP16"
"053","053","APARATOS DE CALEFACCIÓN Y DE COCINA, FRIGORÍFICOS, LAVADORAS Y OTROS GRANDES ELECTRODOMÉSTICOS; ACCESORIOS Y REPARACIONES DE LOS MISMOS","",2,"05","","","","","","AYUDACOD_COICOP16"
"0531","0531","GRANDES ELECTRODOMÉSTICOS Y OTROS GRANDES APARATOS DEL HOGAR","",3,"053","Excluye:
- 	Los aparatos que forman parte de la estructura del inmueble, considerados inversión (p.ej.: instalación de aire acondicionado en la vivienda con conductos y rejillas integrados, placas solares que generan electricidad).","","","SI","","AYUDACOD_COICOP16"
"05311","05311","FRIGORÍFICOS, CONGELADORES Y FRIGORÍFICOS CONGELADORES","",4,"0531","- 	Frigoríficos de todo tipo con o sin congelador y congeladores.
- 	Vinotecas. 

Se incluye la instalación de los mismos, así como los materiales para su reparación si esta es a cuenta del hogar, y la compra de accesorios.","Excluye:
- 	Reparaciones de frigoríficos, congeladores y frigoríficos congeladores (05.3.3.0).","Anual","SI","","AYUDACOD_COICOP16"
"05312","05312","LAVADORAS, SECADORAS Y LAVAVAJILLAS","",4,"0531","- 	Todo tipo de lavadoras automáticas o no, lavadoras-secadoras. 
- 	Secadoras y armarios secadores de ropa. 
- 	Lavavajillas. 

Se incluye la instalación de los mismos, así como los materiales para su reparación si esta es a cuenta del hogar, y la compra de accesorios.","Excluye:
- 	Planchas de ropa, máquinas planchadoras y centros de planchado (05.3.2.3).
- 	La reparación de lavadoras, secadoras y lavavajillas (05.3.3.0).","Anual","SI","","AYUDACOD_COICOP16"
"05313","05313","COCINAS, HORNOS Y MICROONDAS","",4,"0531","- 	Todo tipo de cocinas eléctricas, a gas, mixtas, a leña, a carbón y todo tipo de hornillos a gas, eléctricos; placas de cocina a gas, vitrocerámicas, de inducción o mixtas.
- 	Asadores, hornos de gas, eléctricos, de convección, hornos combinados y hornos microondas, empotrables o no.

Se incluye la instalación de los mismos, así como los materiales para su reparación si esta es a cuenta del hogar, y la compra de accesorios.","Excluye:
- 	Los hornillos de alcohol para fondue (05.4.0.3).
- 	Camping-gas, hornillos de acampada y barbacoas (09.3.2.2).
- 	Calientaplatos eléctricos (05.3.2.9).
- 	Reparaciones de cocinas, placas, hornos y microondas (05.3.3.0).","Anual","SI","","AYUDACOD_COICOP16"
"05314","05314","APARATOS DE CALEFACCIÓN, DE AIRE ACONDICIONADO, CALENTADORES DE AGUA Y CAMPANAS EXTRACTORAS","",4,"0531","- 	Todo tipo de aparatos destinados a elevar la temperatura ambiental, eléctricos o no, tales como: braseros, salamandras, estufas, calderas, radiadores, convectores, etc.
- 	Todo tipo de aparatos destinados a disminuir la temperatura ambiental: acondicionadores y refrigeradores de aire portátiles o no y ventiladores de todo tipo.
- 	Calentadores y termos de agua. 
- 	Campanas extractoras y purificadores de aire.
- 	Humidificadores de todo tipo.
- 	Máquina de ozono.

Se incluye la instalación de los mismos, así como los materiales para su reparación si esta es a cuenta del hogar, y la compra de accesorios.","Excluye:
- 	Los aparatos de aire acondicionado integrados en la vivienda, que forman parte de la estructura del inmueble, considerados inversión.
- 	Reparaciones de aparatos de calefacción y de aire acondicionado, calderas y campanas (05.3.3.0).
- 	Gastos en instalación de placas solares en la vivienda que se consideran inversión.","Anual","SI","","AYUDACOD_COICOP16"
"05315","05315","APARATOS DE LIMPIEZA","",4,"0531","
- 	Aspiradores, aspiradores de mano; aparatos de limpieza a vapor; 
- 	Enceradoras, pulidoras de suelo.
- 	Máquinas limpiadoras de moquetas, de alfombras, de suelos y de pared.

Se incluye los materiales para su reparación, si esta es a cuenta del hogar, y la compra de accesorios.","Excluye: 
- 	Reparaciones de aparatos de limpieza (05.3.3.0).","Anual","SI","","AYUDACOD_COICOP16"
"06300","06300","SERVICIOS HOSPITALARIOS","",4,"0630","- 	Suministro de servicios básicos a los pacientes hospitalizados: administración, alojamiento, comida y bebida; supervisión y cuidado por personal no especialista (auxiliares sanitarios), primeros auxilios y reanimación, suministro de medicinas y otros productos farmacéuticos, suministro de aparatos y equipos terapéuticos, etc.
- 	Servicios médicos: servicios de médicos en general o especialistas, cirujanos, etc. 
- 	Servicios de auxiliares médicos: enfermeros, comadrones, anestesistas¿ 
- 	Análisis clínicos y otras pruebas diagnósticas realizadas a pacientes hospitalizados.
- 	Tratamientos de diálisis, radioterapia, quimioterapia, etc.
- 	Intervenciones de cirugía refractiva (miopía, hipermetropía y astigmatismo) y otras intervenciones oculares (cataratas, etc.), aunque la intervención no implique la pernoctación en el hospital.
- 	Cirugía estética: liposucción, aumento de pecho, retoque de nariz, pómulos, etc., aunque la intervención no implique la pernoctación en el hospital.
- 	Tratamiento hospitalario en el hogar (cuando las circunstancias desaconsejan el traslado del paciente al hospital).
- 	Cuidados paliativos hospitalarios para enfermos terminales.
- 	Transporte en ambulancias hospitalarias.
- 	Salvamento, evacuación y traslado de enfermos o heridos a hospitales.
- 	Tratamientos de fertilidad y reproducción asistida, que no solo incluya consulta.","Excluye:
- 	Servicios de consultorios, clínicas y dispensarios dedicados exclusivamente a la atención ambulatoria (06.2).
- 	Servicios de cirugía estética que no requieren asistencia hospitalaria (implantación de bótox, etc.) (06.2.1.2).
- 	Los cuidados médicos en residencias de ancianos y para personas dependientes y centros de rehabilitación para asistencia a largo plazo (12.4).
- 	Servicios de ambulancias distintos de las hospitalarias (06.2.3.2).
- 	Consulta de reproducción asistida, que no incluya tratamiento (06.2.1.2).","Trimestral","SI","","AYUDACOD_COICOP16"
"064","064","GASTOS NO DESGLOSABLES EN SALUD","",2,"06","","","","","","AYUDACOD_COICOP16"
"0640","0640","GASTOS NO DESGLOSABLES EN SALUD","",3,"064","","","","","","AYUDACOD_COICOP16"
"06400","06400","GASTOS NO DESGLOSABLES EN SALUD ","",4,"0640","","","Trimestral","SI","","AYUDACOD_COICOP16"
"07","07","TRANSPORTES.","",1,"","","","","","","AYUDACOD_COICOP16"
"071","071","COMPRA DE VEHÍCULOS","",2,"07","Excluye:
- 	La compra de vehículos de recreo tales como caravanas, autocaravanas, remolques, aviones, barcos¿ (09.2.1.0).","","","SI","","AYUDACOD_COICOP16"
"0711","0711","AUTOMÓVILES","",3,"071","","","","","","AYUDACOD_COICOP16"
"07111","07111","AUTOMÓVILES NUEVOS","",4,"0711","- 	Compra de automóviles, furgonetas, rancheras, monovolúmenes, todoterrenos¿ nuevos y destinados a transporte personal de los miembros del hogar.
- 	Gastos asociados a la compra de vehículos (matriculación, IVA, etc.).","Excluye:
- 	Auto caravanas, caravanas y remolques (09.2.1.0).
- 	Coches de golf (09.2.1.0).
- 	Seguros relacionados con el transporte (12.5.4).","Anual","SI","","AYUDACOD_COICOP16"
"07112","07112","AUTOMÓVILES DE SEGUNDA MANO","",4,"0711","Incluye y excluye los mismos conceptos que el código 07.1.1.1, siendo de segunda mano.","","Anual","SI","","AYUDACOD_COICOP16"
"0712","0712","MOTOS Y CICLOMOTORES","",3,"071","","","","","","AYUDACOD_COICOP16"
"07120","07120","MOTOS Y CICLOMOTORES","",4,"0712","- 	Motocicletas de todo tipo, scooter, vespas, sidecares, motos de nieve¿
- 	Bicicletas con motor o eléctricas.
- 	Gastos asociados a la compra de estos vehículos (matriculación, IVA, etc.).
- 	Patinetes a motor, segway (vehículo de transporte ligero giroscópico, eléctrico, de dos ruedas y con autobalanceo).

Incluye vehículos nuevos o de segunda mano.","Excluye:
- 	Coches de golf (09.2.1.0).
- 	Seguros relacionados con el transporte (12.5.4).
- 	Motos de agua (09.2.1.0).","Anual","SI","","AYUDACOD_COICOP16"
"0713","0713","BICICLETAS","",3,"071","","","","","","AYUDACOD_COICOP16"
"07130","07130","BICICLETAS","",4,"0713","- 	Bicicletas y triciclos de todo tipo (mountain bike, bicicletas de carreras, etc.), excepto a motor y eléctricas.
- 	Bicicletas y triciclos infantiles y de juguete, de cualquier tipo.","Excluye:
- 	Bicicletas a motor o eléctricas (07.1.2.0).
- 	Las bicicletas en miniatura (09.3.1.2).","Anual","SI","","AYUDACOD_COICOP16"
"072","072","UTILIZACIÓN DE VEHÍCULOS PERSONALES","",2,"07","La compra de piezas y repuestos de automóviles para ser utilizadas por el hogar en la reparación o mantenimiento de los vehículos van al subgrupo 07.2.1. Por el contrario, si la reparación o revisión del vehículo se realiza en un taller, tanto el gasto del servicio como el de los materiales utilizados debe figurar en el subgrupo 07.2.3.","","","SI","","AYUDACOD_COICOP16"
"0721","0721","COMPRA DE PIEZAS DE REPUESTO Y ACCESORIOS DE VEHÍCULOS PERSONALES ","",3,"072","- 	Piezas o accesorios para cualquier tipo de vehículo privado, como automóvil, motocicleta o bicicleta para reparaciones realizadas por los miembros del hogar.
- 	Neumáticos (nuevos, usados o recauchutados), cámaras de aire, bujías, baterías, amortiguadores, filtros, bombas y otras piezas de repuesto o accesorios para vehículos personales.
- 	Cascos para motos y bicicletas.	
- 	Extintores para vehículos.
- 	Productos específicos para la limpieza y mantenimiento de vehículos de transporte, tales como pinturas, limpiadores de cromo, compuestos de sellado y ceras para carrocería, etc.
- 	Fundas de automóviles, motocicletas, etc.","Excluye:
- 	Productos no específicos de limpieza y mantenimiento del vehículo, tales como agua destilada, esponjas para el hogar, gamuzas, detergentes, etc. (05.6.1.1).
- 	Cargos por el montaje de piezas de repuesto y accesorios, lavado y encerado de la carrocería, pintura... (07.2.3.0).
- 	Radios y reproductores de música para coches (09.1.1.1).
- 	Sillas de bebé para automóviles (12.3.2.2).","","SI","","AYUDACOD_COICOP16"
"07321","07321","AUTOBÚS URBANO NO ESCOLAR","",4,"0732","- 	Los billetes de autobús, microbús y trolebús urbanos. 
- 	Los bonobuses utilizados exclusivamente en este tipo de transporte.
- 	Autobús turístico.
- 	Incluye los pagos por equipaje.","Excluye:
- 	Transporte escolar (07.3.2.3).
- 	Servicio de ambulancias (06.2.3.2 si se refiere a servicios distintos de los hospitalarios o 06.3.0.0 si se trata de servicios hospitalarios).
- 	Alquiler de coches sin conductor (07.2.4.1).","Bisemanal","SI","","AYUDACOD_COICOP16"
"07322","07322","AUTOBÚS Y AUTOCAR INTERURBANO NO ESCOLAR ","",4,"0732","- 	Los billetes de autobús, microbús y trolebús interurbanos colectivos. 
- 	Los bonobuses utilizados exclusivamente en este tipo de transporte.
- 	Autocar de larga distancia.
- 	Incluye los pagos por equipaje.","","Bisemanal","SI","","AYUDACOD_COICOP16"
"07323","07323","TRANSPORTE ESCOLAR","",4,"0732","- 	Todo tipo de transporte escolar tanto urbano como interurbano, que pone a disposición de los alumnos el centro de enseñanza o empresa, para su desplazamiento.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"07324","07324","TAXI Y COCHE DE ALQUILER CON CONDUCTOR ","",4,"0732","- 	Gastos en taxi urbano o interurbano. Incluye los pagos por equipaje y propinas.
- 	Alquiler de coche con conductor para transporte urbano o interurbano. Alquiler de limusinas.
- 	Pago a otro conductor particular por transporte en su vehículo (Bla Bla Car, Uber...).","Excluye:
- 	El transporte escolar (07.3.2.3).
- 	Servicio de ambulancias (06.2.3.2 si se refiere a servicios distintos de los hospitalarios o 06.3.0.0 si se trata de servicios hospitalarios).
- 	El alquiler de coches sin conductor (07.2.4.1).","Bisemanal","SI","","AYUDACOD_COICOP16"
"0733","0733","TRANSPORTE AÉREO DE PASAJEROS","",3,"073","","","","","","AYUDACOD_COICOP16"
"07331","07331","VUELOS NACIONALES","",4,"0733","- 	Precio total del billete por el transporte de personas y equipajes por avión o helicóptero dentro del país; el coste de las comidas siempre que estén comprendidas en el precio del billete y no se cobre por separado.
- 	Cualquier tipo de recargo en el billete, por exceso de equipaje, transporte de mascotas, prioridad de embarque, selección de asiento, de facturación en aeropuerto, bicicleta, equipamiento deportivo, servicio de WIFI en el avión...
- 	Pago adicional por acceso a zona VIP del aeropuerto, si no está incluido en el precio del billete.","Excluye:
- 	El transporte en avión, helicóptero... por salvamento o evacuación de enfermos o heridos (06.2.3.2 si es no hospitalario o 06.3.0.0 si es hospitalario).
- 	Alquiler de aviones, helicópteros... para el deporte y el tiempo libre (09.4.1.2).
- 	El coste de las consumiciones siempre que el precio de este servicio no esté incluido en el billete (11.1.1.6).","Trimestral","SI","","AYUDACOD_COICOP16"
"07332","07332","VUELOS INTERNACIONALES ","",4,"0733","- 	Precio total del billete por el transporte de personas y equipajes por avión o helicóptero cuando el destino se encuentra fuera del país. El coste de las comidas siempre que estén comprendidas en el precio del billete y no se cobren por separado.
- 	Cualquier tipo de recargo en el billete, por exceso de equipaje, transporte de mascotas, prioridad de embarque, selección de asiento, de facturación en aeropuerto, bicicleta, equipamiento deportivo, servicio de WIFI en el avión...
- 	Pago adicional por acceso a zona VIP del aeropuerto, si no está incluido en el precio del billete.","Excluye:
- 	El transporte en avión, helicóptero... por salvamento o evacuación de enfermos o heridos (06.2.3.2 si es no hospitalario o 06.3.0.0 si es hospitalario).
- 	Alquiler de aviones, helicópteros... para el deporte y el tiempo libre (09.4.1.2).
- 	El coste de las consumiciones siempre que el precio de este servicio no esté incluido en el billete (11.1.1.6).","Anual","SI","","AYUDACOD_COICOP16"
"0734","0734","TRANSPORTE DE PASAJEROS POR MAR Y VÍAS INTERIORES","",3,"073","","","","","","AYUDACOD_COICOP16"
"07341","07341","TRANSPORTE DE PASAJEROS POR MAR","",4,"0734","- 	Transporte por mar de personas, equipajes, mascotas y vehículos privados.
- 	Servicios de alojamiento en barco, ferry¿
- 	Consumiciones, si van incluidas en el precio del billete.","Excluye:
- 	El transporte en barco, catamarán, lanchas... por salvamento o evacuación de enfermos o heridos (06.2.3.2 si es no hospitalario o 06.3.0.0 si es hospitalario). 
- 	Alquiler de barcos, catamaranes, lanchas...  para el deporte y el tiempo libre (09.4.1.2).
- 	El coste de las consumiciones siempre que el precio de este servicio no esté incluido en el billete (11.1.1.6).","Mensual","SI","","AYUDACOD_COICOP16"
"07342","07342","TRANSPORTE DE PASAJEROS POR VÍAS NAVEGABLES INTERIORES ","",4,"0734","- 	Transporte por vías navegables interiores de personas, equipajes, mascotas y vehículos privados.
- 	Servicios de alojamiento en barco, ferry¿
- 	Consumiciones, si van incluidas en el precio del billete.","Excluye:
- 	El transporte en barco, catamarán, lanchas... por salvamento o evacuación de enfermos o heridos (06.2.3.2 si es no hospitalario o 06.3.0.0 si es hospitalario). 
- 	Alquiler de barcos, catamaranes, lanchas...  para el deporte y el tiempo libre (09.4.1.2).
- 	El coste de las consumiciones siempre que el precio de este servicio no esté incluido en el billete (11.1.1.6).","Mensual","SI","","AYUDACOD_COICOP16"
